ontology	genes_in_set	overlapping_genes	Beta	P	P_bonf_adj	cond_P	cond_P_bonf_adj
GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	27	3	3.0731141015677745	7.111627501702271e-07	0.03737871414894713	2.143731350610659e-05	1.0
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	562	13	1.4767201361708957	7.211263561041719e-07	0.03790240127683527	1.6825004600875506e-05	0.8843222418220166
GOCC_SARCOLEMMA	133	6	2.122348343596008	7.476234718334343e-07	0.03929508967956531	2.0908174573102217e-06	0.10989336555622524
GOCC_PHOTORECEPTOR_RIBBON_SYNAPSE	8	2	4.045839642651844	8.575839371436495e-07	0.04507461173627021	7.027294676701093e-05	1.0
GOBP_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	8	2	4.045839642651844	8.575839371436495e-07	0.04507461173627021	2.563595985235827e-05	1.0
GOBP_REGULATION_OF_ACTION_POTENTIAL	56	4	2.5952652399805296	8.736429879235623e-07	0.04591867544526244	7.504910158422069e-06	0.39445807792666393
GOBP_SENSORY_PERCEPTION_OF_PAIN	94	5	2.288282295144552	1.101559990208822e-06	0.05789799308537569	3.0232911137179237e-06	0.15890418093701406
GOBP_SLEEP	29	3	2.992966213773187	1.2393000068658315e-06	0.0651376083608681	7.020802007663584e-06	0.36901335352279796
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	506	12	1.4952600271189906	1.2769779697389903e-06	0.06711796208948133	2.167824590497312e-05	1.0
GOBP_SYNAPTIC_VESICLE_BUDDING	9	2	3.891636423880081	1.436500560155819e-06	0.07550246944178984	2.723377884788806e-05	1.0
GOCC_G_PROTEIN_COUPLED_RECEPTOR_COMPLEX	9	2	3.891636423880081	1.436500560155819e-06	0.07550246944178984	2.631082528180361e-06	0.13828969768115978
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	9	2	3.891636423880081	1.4365005601558276e-06	0.0755024694417903	4.6683084098531165e-05	1.0
GOCC_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	9	2	3.891636423880081	1.4365005601558276e-06	0.0755024694417903	4.6683084098531165e-05	1.0
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	141	6	2.0608375726527552	1.4998895407588335e-06	0.07883419426228429	7.074056423617505e-05	1.0
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	30	3	2.955173291580948	1.6106488049162752e-06	0.08465570118639942	1.0707795827212545e-05	0.5628017486782914
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	60	4	2.5209465862711955	1.6749497990597046e-06	0.08803536143857807	1.3942409951674473e-05	0.7328130670600104
GOBP_HOMEOSTATIC_PROCESS	1581	24	1.1078855479794587	1.7077987630911658e-06	0.08976190298807167	1.216194713992808e-06	0.06392319416746199
GOBP_NEUROGENESIS	1584	24	1.1057890095817455	1.786006134599782e-06	0.09387248243456454	0.000610325300484	1.0
GOCC_MEMBRANE_MICRODOMAIN	312	9	1.6773563302839911	1.9184307913315835e-06	0.10083272239238802	1.3196950365446388e-06	0.06936317112078623
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION	31	3	2.918753050434392	2.073224726301561e-06	0.10896869161441004	0.000146083991194	1.0
GOBP_VIRAL_PROTEIN_PROCESSING	31	3	2.918753050434392	2.073224726301561e-06	0.10896869161441004	2.693174349501433e-06	0.1415532438097953
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	10	2	3.758052489550568	2.364106295369979e-06	0.1242574268846461	1.5791439751419996e-05	0.829998073334635
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_SIGNALING	10	2	3.758052489550567	2.364106295370001e-06	0.12425742688464726	2.954016949361446e-06	0.1552631308584376
GOBP_LEARNING	147	6	2.017035033983014	2.440498739685654e-06	0.128272613757878	0.0002496550111195	1.0
GOCC_PERIKARYON	148	6	2.00991495250746	2.639559605679207e-06	0.13873525287449912	0.0001790328498659	1.0
GOBP_REGULATION_OF_METAL_ION_TRANSPORT	387	10	1.569909150499526	2.836222460069954e-06	0.1490718525012768	1.5194324829240822e-05	0.7986137130248977
GOCC_AXON	613	13	1.3851270133678868	3.282994623083808e-06	0.17255419738928493	0.0019215140958336	1.0
GOBP_MUSCLE_CONTRACTION	324	9	1.6378758477546354	3.285583083437026e-06	0.1726902468654501	1.5897948201971684e-06	0.08355961574956318
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	152	6	1.9819237033868904	3.5854503844236933e-06	0.1884512722053093	0.0003134501546574	1.0
GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	11	2	3.640216909428424	3.792589554806749e-06	0.19933850700064273	5.489070819526585e-05	1.0
GOBP_CELLULAR_RESPONSE_TO_EPINEPHRINE_STIMULUS	11	2	3.640216909428424	3.792589554806749e-06	0.19933850700064273	1.7421094145649835e-05	0.9156527082953553
GOCC_GLUTAMATERGIC_SYNAPSE	396	10	1.5458346145863875	3.9919313754361735e-06	0.2098159130929253	0.0013515442559754	1.0
GOCC_PLASMA_MEMBRANE_RAFT	107	5	2.151259636569057	4.312085262579271e-06	0.2266432014011665	1.6483765244903964e-06	0.08663867012721524
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	35	3	2.7850112422383373	5.222526430251984e-06	0.2744959891740443	0.000216290896865	1.0
GOBP_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	12	2	3.534803846543762	5.916879934887072e-06	0.31099120937766445	9.571067039187572e-05	1.0
GOCC_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	12	2	3.534803846543762	5.916879934887072e-06	0.31099120937766445	9.571067039187544e-05	1.0
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT	37	3	2.724281396030793	7.92114838318344e-06	0.41633555902012165	9.896410970374808e-06	0.5201553606028999
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	219	7	1.7689851827922702	8.05766608555155e-06	0.42351092945658947	4.914001712699832e-06	0.25827993001950317
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	13	2	3.439441116751245	8.978848842124938e-06	0.47192829514208673	0.000322085851717	1.0
GOBP_MECHANOSENSORY_BEHAVIOR	13	2	3.4394411167512446	8.978848842124972e-06	0.4719282951420885	0.0001046199590339	1.0
GOBP_SIGNAL_PEPTIDE_PROCESSING	13	2	3.439441116751245	8.978848842124972e-06	0.4719282951420885	4.705661818433185e-06	0.2473295851768482
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION	13	2	3.4394411167512446	8.978848842124972e-06	0.4719282951420885	4.705661818433185e-06	0.2473295851768482
GOBP_NEGATIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	13	2	3.4394411167512446	8.978848842124972e-06	0.4719282951420885	4.705661818433185e-06	0.2473295851768482
GOBP_CELLULAR_RESPONSE_TO_MINERALOCORTICOID_STIMULUS	13	2	3.4394411167512446	8.978848842124972e-06	0.4719282951420885	2.185869732848859e-05	1.0
GOBP_EXCRETION	38	3	2.695241242809632	9.65827916129609e-06	0.5076391527177224	9.76968899739988e-07	0.051349485370333764
GOBP_SYNAPTIC_VESICLE_TRANSPORT	38	3	2.695241242809631	9.658279161296108e-06	0.5076391527177234	0.0001716887393226	1.0
GOBP_STRIATED_MUSCLE_CONTRACTION	167	6	1.883331741976729	1.027770984601406e-05	0.5401964295064989	1.46270107834076e-05	0.7687956867759034
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT	39	3	2.667017746726396	1.1703344166695078e-05	0.6151277694014933	1.1716223059113477e-05	0.6158046839870043
GOBP_DOPAMINE_METABOLIC_PROCESS	39	3	2.667017746726396	1.1703344166695078e-05	0.6151277694014933	9.763880948286728e-05	1.0
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	39	3	2.667017746726396	1.1703344166695165e-05	0.6151277694014979	1.171622305911352e-05	0.6158046839870067
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	169	6	1.8708799627281203	1.1705728392931068e-05	0.615253084332457	7.52333517485243e-05	1.0
GOBP_RESPONSE_TO_EPINEPHRINE	14	2	3.352377187011785	1.3270757489685568e-05	0.6975110136578735	2.4700753789236342e-05	1.0
GOBP_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	14	2	3.352377187011785	1.3270757489685568e-05	0.6975110136578735	0.0002478878360692	1.0
GOBP_DENDRITE_SELF_AVOIDANCE	14	2	3.352377187011785	1.3270757489685568e-05	0.6975110136578735	4.407019536199385e-05	1.0
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE	14	2	3.352377187011785	1.3270757489685568e-05	0.6975110136578735	0.0002478878360692	1.0
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	230	7	1.717815279027772	1.4395284731943937e-05	0.7566161655109733	0.0010793211450543	1.0
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1221	19	1.0984883740274407	1.4456512904359652e-05	0.7598343182531434	1.7794053123166815e-05	0.9352554321536478
GOBP_MEMORY	121	5	2.021902730954556	1.483611931154377e-05	0.7797864310147405	0.0004076189663109	1.0
GOCC_CAVEOLA	77	4	2.254942943726677	1.586538368724617e-05	0.8338845666016588	1.0519152695777487e-05	0.5528866656900647
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	77	4	2.254942943726676	1.586538368724626e-05	0.8338845666016634	4.4312840000599736e-05	1.0
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	77	4	2.254942943726676	1.586538368724626e-05	0.8338845666016634	3.187124803928508e-05	1.0
GOCC_DENDRITE_MEMBRANE	41	3	2.6128452789160006	1.688689713409903e-05	0.887575313368245	0.0007400969664442	1.0
GOBP_NEURON_CELL_CELL_ADHESION	15	2	3.272281923826472	1.913783027075363e-05	1.0	0.0008746799101775	1.0
GOCC_APICAL_DENDRITE	15	2	3.2722819238264726	1.9137830270753696e-05	1.0	0.0005070324714663	1.0
GOBP_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE	42	3	2.586817165088581	2.0119642530243704e-05	1.0	0.0007686122673982	1.0
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	125	5	1.9877897851337052	2.036561064133633e-05	1.0	0.003393655720661	1.0
GOCC_NEURON_PROJECTION_TERMINUS	126	5	1.9794381267995595	2.199486938165207e-05	1.0	0.0005712573218264	1.0
GOCC_PRESYNAPTIC_ACTIVE_ZONE	80	4	2.2145108626264305	2.2042430614395165e-05	1.0	0.0011602610729568	1.0
GOBP_NEURON_DEVELOPMENT	1055	17	1.1220522306795755	2.3046056449228575e-05	1.0	0.0042679740985146	1.0
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	128	5	1.9629385976031288	2.558894446727927e-05	1.0	0.0001564296017241	1.0
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	16	2	3.1981213933987545	2.6979918769615262e-05	1.0	0.000402707744608	1.0
GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	16	2	3.1981213933987536	2.6979918769615415e-05	1.0	7.92575448261421e-06	0.41657765560620286
GOCC_GABA_ERGIC_SYNAPSE	82	4	2.18842990767906	2.7196293069982845e-05	1.0	0.0018291850044138	1.0
GOBP_GENERATION_OF_NEURONS	1371	20	1.0352306988840445	3.0090931351931e-05	1.0	0.0047209077623737	1.0
GOBP_EXOCYTIC_PROCESS	83	4	2.17563814345793	3.0130773155153677e-05	1.0	0.0007253102098363	1.0
GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	83	4	2.17563814345793	3.0130773155153677e-05	1.0	0.0002512797144233	1.0
GOBP_SYNAPSE_ASSEMBLY	185	6	1.7763964059765682	3.073874695665043e-05	1.0	0.0020819752000772	1.0
