ontology	genes_in_set	overlapping_genes	Beta	P	P_bonf_adj	cond_P	cond_P_bonf_adj
synaptic vesicle cycle (GO:0099504)	221	6	1.5846534963643153	0.0001887524679991	0.34201947201436916	0.0127114126411311	1.0
regulation of postsynaptic membrane potential (GO:0060078)	60	3	2.2010160510724783	0.0002415626987957	0.4377116102178084	0.0054142715421082	1.0
presynaptic active zone (GO:0048786)	109	4	1.883979842926248	0.0002748644456929	0.4980543755955348	0.0086999279569995	1.0
regulation of exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0099145)	2	1	5.131290019495332	0.0002937769143984	0.5323237688899007	0.0020842425997748	1.0
regulation of neurotransmitter receptor transport, endosome to postsynaptic membrane (GO:0099152)	2	1	5.131290019495332	0.0002937769143984	0.5323237688899007	0.0020842425997748	1.0
extrinsic component of presynaptic active zone membrane (GO:0098891)	3	1	4.438093182804082	0.0003020674665344	0.5473462493603328	0.0014647808790522	1.0
postsynaptic density assembly (GO:0097107)	26	2	2.653679523038192	0.0003467639171119	0.6283362178067629	0.0076360766001535	1.0
integral component of postsynaptic density membrane (GO:0099061)	113	4	1.8463926403103583	0.0003601959667783	0.6526750918022796	0.0143092971384555	1.0
postsynaptic specialization of symmetric synapse (GO:0099629)	4	1	4.03257841609877	0.0004989909645452	0.9041716277559024	0.0048534131063607	1.0
synaptic vesicle membrane (GO:0030672)	121	4	1.7751671270084173	0.0005946332842237	1.0	0.0144714458532304	1.0
presynaptic active zone membrane (GO:0048787)	70	3	2.038876641930313	0.0006423629717856	1.0	0.0092606577733818	1.0
synaptic vesicle endocytosis (GO:0048488)	71	3	2.0240117367405017	0.0007009045722068	1.0	0.0108988559526403	1.0
regulation of synaptic vesicle fusion to presynaptic active zone membrane (GO:0031630)	5	1	3.7448466825837343	0.0008431560201042	1.0	0.0080039281541185	1.0
regulation of neurotransmitter uptake (GO:0051580)	5	1	3.7448466825837343	0.0008431560201042	1.0	0.0004862817951762	0.8811426128592744
anchored component of postsynaptic membrane (GO:0099025)	5	1	3.7448466825837343	0.0008431560201042	1.0	0.0080039281541185	1.0
process in the postsynapse	273	6	1.365429667961591	0.0012587750463015	1.0	0.0474733775572513	1.0
anterograde axonal transport (GO:0008089)	6	1	3.5216534677399243	0.0013574368267889	1.0	0.0086841981841329	1.0
synaptic vesicle fusion to presynaptic active zone membrane (GO:0031629)	6	1	3.5216534677399234	0.001357436826789	1.0	0.0123062324747958	1.0
maintenance of postsynaptic density structure (GO:0099562)	6	1	3.5216534677399234	0.001357436826789	1.0	0.0057302459589599	1.0
postsynaptic density membrane (GO:0098839)	143	4	1.6017677881690011	0.0018932698320805	1.0	0.0498549204823771	1.0
regulation of calcium-dependent activation of synaptic vesicle fusion (GO:0150037)	7	1	3.3392822449497874	0.0020669833516002	1.0	0.0177722201709957	1.0
structural constituent of synapse (GO:0098918)	38	2	2.247617696861597	0.0021467090263448	1.0	0.0234084007142228	1.0
postsynaptic specialization assembly (GO:0098698)	40	2	2.193450987952578	0.0027062499980684	1.0	0.0315146440711196	1.0
synaptic vesicle (GO:0008021)	152	4	1.5385793687642035	0.0028228951253435	1.0	0.0491621402868673	1.0
exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0098967)	8	1	3.185081896659504	0.0029934111215924	1.0	0.0069505144633157	1.0
synaptic vesicle docking (GO:0016081)	8	1	3.185081896659504	0.0029934111215924	1.0	0.0190076079054787	1.0
spine apparatus (GO:0097444)	8	1	3.185081896659504	0.0029934111215925	1.0	0.0069505144633158	1.0
structural constituent of active zone (GO:0098882)	8	1	3.185081896659504	0.0029934111215925	1.0	0.0243810617985966	1.0
transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	42	2	2.1420581960275125	0.0033612698997283	1.0	0.023629213683961	1.0
integral component of postsynaptic specialization membrane (GO:0099060)	43	2	2.1173158309557225	0.0037269507533028	1.0	0.0336193748466564	1.0
neurotransmitter receptor transport, endosome to postsynaptic membrane (GO:0098887)	9	1	3.051500833104882	0.0041538634506064	1.0	0.0154114492068334	1.0
anchored component of presynaptic membrane (GO:0099026)	9	1	3.051500833104882	0.0041538634506064	1.0	0.0203108667716027	1.0
voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels (GO:0099626)	9	1	3.051500833104882	0.0041538634506064	1.0	0.0258771734391418	1.0
synapse adhesion between pre- and post-synapse (GO:0099560)	45	2	2.069588269577094	0.0045392068862171	1.0	0.0405774932788325	1.0
modulation of chemical synaptic transmission (GO:0050804)	99	3	1.6777752984821357	0.0047060146080632	1.0	0.0547504641271883	1.0
postsynaptic specialization membrane (GO:0099634)	47	2	2.024026373207264	0.0054651206938236	1.0	0.0421902362255858	1.0
neurotransmitter receptor transport, endosome to plasma membrane (GO:0099639)	10	1	2.93366812405108	0.0055611224311522	1.0	0.0165853293757197	1.0
neurotransmitter reuptake (GO:0098810)	10	1	2.93366812405108	0.0055611224311522	1.0	0.0054305100762508	1.0
axonal transport (GO:0098930)	10	1	2.93366812405108	0.0055611224311522	1.0	0.0216794282154671	1.0
presynaptic process involved in chemical synaptic transmission (GO:0099531)	48	2	2.001997701627447	0.0059727788448116	1.0	0.0401029812751518	1.0
presynaptic modulation of chemical synaptic transmission (GO:0099171)	48	2	2.001997701627447	0.0059727788448116	1.0	0.0401029812751518	1.0
extrinsic component of presynaptic endocytic zone membrane (GO:0098894)	11	1	2.828257932528264	0.0072240358687686	1.0	0.0427989136412939	1.0
structural constituent of presynapse (GO:0099181)	11	1	2.828257932528264	0.0072240358687686	1.0	0.042798913641294	1.0
modification of postsynaptic structure (GO:0099010)	52	2	1.918417008475117	0.0083194026195044	1.0	0.0463802716671448	1.0
integral component of presynaptic active zone membrane (GO:0099059)	52	2	1.918417008475117	0.0083194026195044	1.0	0.0463802716671448	1.0
transport	53	2	1.898564603932108	0.0089886238694934	1.0	0.0571156957156848	1.0
regulation of postsynaptic cytosolic calcium levels (GO:0099566)	12	1	2.73289807439113	0.0091480328583129	1.0	0.0374825014011378	1.0
modification of synaptic structure (GO:0099563)	55	2	1.8599987611767048	0.0104307257011225	1.0	0.0555971718689164	1.0
maintenance of postsynaptic specialization structure (GO:0098880)	13	1	2.64583701660064	0.0113356390075236	1.0	0.0393911625903638	1.0
calcium-dependent activation of synaptic vesicle fusion (GO:0099502)	13	1	2.64583701660064	0.0113356390075236	1.0	0.0725325263626053	1.0
structural constituent of postsynaptic density (GO:0098919)	13	1	2.64583701660064	0.0113356390075236	1.0	0.0725325263626053	1.0
integral component of synaptic vesicle membrane (GO:0030285)	57	2	1.8228579176551936	0.0120149517356117	1.0	0.0575151903907801	1.0
neurotransmitter receptor transport to plasma membrane (GO:0098877)	14	1	2.5657446256579326	0.0137869542199019	1.0	0.0413523742605036	1.0
postsynapse to nucleus signaling pathway (GO:0099527)	16	1	2.4225444080730245	0.0194714863819381	1.0	0.0454269587128236	1.0
voltage-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099508)	17	1	2.3579561962599023	0.0226963413565462	1.0	0.0928889297714028	1.0
presynaptic endocytic zone membrane (GO:0098835)	17	1	2.3579561962599023	0.0226963413565462	1.0	0.1138357502245631	1.0
postsynaptic signaling pathway (GO:0098926)	18	1	2.2972818812986247	0.0261687729770348	1.0	0.0579760301452134	1.0
neurotransmitter receptor transport (GO:0099637)	18	1	2.2972818812986247	0.0261687729770348	1.0	0.0759860100381669	1.0
synaptic vesicle priming (GO:0016082)	19	1	2.2400737718443016	0.0298821039467191	1.0	0.1423420727986499	1.0
synaptic vesicle proton loading (GO:0097401)	20	1	2.185956852489878	0.0338290435050113	1.0	0.1119970833513138	1.0
anchored component of synaptic vesicle membrane (GO:0098993)	20	1	2.185956852489878	0.0338290435050113	1.0	0.1119970833513138	1.0
presynaptic endocytic zone (GO:0098833)	21	1	2.134613857548153	0.0380018486137981	1.0	0.1724279300994363	1.0
presynaptic active zone cytoplasmic component (GO:0098831)	21	1	2.1346138575481524	0.0380018486137982	1.0	0.1487614129989359	1.0
synaptic cleft (GO:0043083)	22	1	2.085773990354285	0.0423924580853954	1.0	0.1072174997857333	1.0
synaptic vesicle exocytosis (GO:0016079)	83	2	1.4344466112465388	0.0468606659147086	1.0	0.2312940815222413	1.0
maintenance of synapse structure (GO:0099558)	23	1	2.039204269224438	0.0469926037275873	1.0	0.1210414763139057	1.0
ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507)	24	1	1.994702798687897	0.05179390204344	1.0	0.1825294563591847	1.0
presynaptic dense core vesicle exocytosis (GO:0099525)	24	1	1.9947027986878965	0.0517939020434401	1.0	0.1468241326338467	1.0
modification of postsynaptic actin cytoskeleton (GO:0098885)	26	1	1.911221766404156	0.0619662841422197	1.0	0.1893325051007381	1.0
regulation of synapse maturation (GO:0090128)	27	1	1.8719513378714117	0.0673206352114721	1.0	0.1927530299680636	1.0
axo-dendritic transport (GO:0008088)	28	1	1.834161292037367	0.0728427635438593	1.0	0.1961855398186294	1.0
structural constituent of postsynapse (GO:0099186)	28	1	1.8341612920373664	0.0728427635438594	1.0	0.2085909923227596	1.0
regulation of presynaptic cytosolic calcium levels (GO:0099509)	29	1	1.7977439275432976	0.0785245934176501	1.0	0.2120712147428184	1.0
synapse maturation (GO:0060074)	34	1	1.6331922375476402	0.1090593802470344	1.0	0.2807549124037463	1.0
neuronal dense core vesicle (GO:0098992)	40	1	1.465839704812216	0.149451164119908	1.0	0.1758953995994293	1.0
regulation of postsynapse organization (GO:0099175)	55	1	1.1396707942774766	0.2607562584306856	1.0	0.4839302703804934	1.0
synapse assembly (GO:0007416)	163	2	0.743495192009765	0.30006167735725	1.0	0.7158228846898143	1.0
postsynapse organization (GO:0099173)	75	1	0.8235935331698594	0.4152474506633898	1.0	0.6790036564800473	1.0
regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072)	167	1	0.0110754253350117	0.991226547915152	1.0	0.5978823946371268	1.0
regulation of trans-synaptic signaling by BDNF, modulating synaptic transmission (GO:0150035)	2	0	0.0	1.0	1.0	1.0	1.0
structural constituent of postsynaptic specialization (GO:0098879)	3	0	0.0	1.0	1.0	1.0	1.0
trans-synaptic signaling, modulating synaptic transmission (GO:0099550)	7	0	0.0	1.0	1.0	1.0	1.0
structural constituent of postsynaptic intermediate filament cytoskeleton (GO:0099184)	2	0	0.0	1.0	1.0	1.0	1.0
structural constituent of synapse-associated extracellular matrix (GO:0150043)	1	0	0.0	1.0	1.0	1.0	1.0
regulation of synaptic signaling by nitric oxide (GO:0150045)	2	0	0.0	1.0	1.0	1.0	1.0
trans-synaptic signalling via exosome (GO:0099157)	1	0	0.0	1.0	1.0	1.0	1.0
synaptic signaling via neuropeptide (GO:0099538)	8	0	0.0	1.0	1.0	1.0	1.0
synaptic signaling by nitric oxide (GO:0099163)	3	0	0.0	1.0	1.0	1.0	1.0
presynapse organization (GO:0099172)	2	0	0.0	1.0	1.0	1.0	1.0
structural constituent of presynaptic actin cytoskeleton (GO:0098699)	1	0	0.0	1.0	1.0	1.0	1.0
regulation of presynapse organization (GO:0099174)	2	0	0.0	1.0	1.0	1.0	1.0
regulation of synapse organization (GO:0050807)	29	0	0.0	1.0	1.0	1.0	1.0
postsynaptic specialization organization (GO:0099084)	4	0	0.0	1.0	1.0	1.0	1.0
regulation of modification of synapse structure, modulating synaptic transmission (GO:0098987)	2	0	0.0	1.0	1.0	1.0	1.0
regulation of modification of synaptic structure (GO:1905244)	2	0	0.0	1.0	1.0	1.0	1.0
modification of synaptic structure, modulating synaptic transmission (GO:0099564)	1	0	0.0	1.0	1.0	1.0	1.0
regulation of modification of postsynaptic actin cytoskeleton (GO:1905274)	13	0	0.0	1.0	1.0	1.0	1.0
regulation of modification of postsynaptic structure (GO:0099159)	19	0	0.0	1.0	1.0	1.0	1.0
trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission (GO:0099557)	2	0	0.0	1.0	1.0	1.0	1.0
structural constituent of postsynaptic actin cytoskeleton (GO:0098973)	6	0	0.0	1.0	1.0	1.0	1.0
trans-synaptic signaling by BDNF, modulating synaptic transmission (GO:0099183)	6	0	0.0	1.0	1.0	1.0	1.0
maintenance of alignment of postsynaptic density and presynaptic active zone (GO:0099559)	4	0	0.0	1.0	1.0	1.0	1.0
synaptic target recognition (GO:0008039)	3	0	0.0	1.0	1.0	1.0	1.0
translation at synapse (GO:0140241)	56	0	0.0	1.0	1.0	1.0	1.0
translation at presynapse (GO:0140236)	51	0	0.0	1.0	1.0	1.0	1.0
translation at postsynapse (GO:0140242)	56	0	0.0	1.0	1.0	1.0	1.0
regulation of translation at postsynapse (GO:0140245)	4	0	0.0	1.0	1.0	1.0	1.0
RNA polyadenylation at postsynapse (GO:0140235)	1	0	0.0	1.0	1.0	1.0	1.0
anterograde axonal protein transport (GO:0099641)	2	0	0.0	1.0	1.0	1.0	1.0
anterograde axonal transport of neurotransmitter receptor complex (GO:0140231)	1	0	0.0	1.0	1.0	1.0	1.0
axonal transport of messenger ribonucleoprotein complex (GO:0099088)	1	0	0.0	1.0	1.0	1.0	1.0
dendritic transport (GO:0098935)	19	0	0.0	1.0	1.0	1.0	1.0
anterograde dendritic transport (GO:0098937)	9	0	0.0	1.0	1.0	1.0	1.0
anterograde dendritic transport of neurotransmitter receptor complex (GO:0098971)	6	0	0.0	1.0	1.0	1.0	1.0
dendritic transport of mitochondrion (GO:0098939)	1	0	0.0	1.0	1.0	1.0	1.0
dendritic transport of ribonucleoprotein complex (GO:0098961)	6	0	0.0	1.0	1.0	1.0	1.0
dendritic transport of messenger ribonucleoprotein complex (GO:0098963)	6	0	0.0	1.0	1.0	1.0	1.0
anterograde dendritic transport of messenger ribonucleoprotein complex (GO:0098964)	2	0	0.0	1.0	1.0	1.0	1.0
retrograde dendritic transport (GO:0098934)	1	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle cytoskeletal transport (GO:0099514)	4	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle transport along microtubule (GO:0099517)	4	0	0.0	1.0	1.0	1.0	1.0
anterograde synaptic vesicle transport (GO:0048490)	4	0	0.0	1.0	1.0	1.0	1.0
regulation of anterograde synaptic vesicle transport (GO:1903742)	2	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle recycling via endosome (GO:0036466)	3	0	0.0	1.0	1.0	1.0	1.0
regulation of recycling endosome localization within postsynapse (GO:0099158)	1	0	0.0	1.0	1.0	1.0	1.0
establishment of endoplasmic reticulum localization to postsynapse (GO:0099089)	1	0	0.0	1.0	1.0	1.0	1.0
neurotransmitter receptor transport postsynaptic membrane to endosome (GO:0098968)	2	0	0.0	1.0	1.0	1.0	1.0
neurotransmitter receptor transport to postsynaptic membrane (GO:0098969)	5	0	0.0	1.0	1.0	1.0	1.0
neurotransmitter biosynthetic process (GO:0042136)	2	0	0.0	1.0	1.0	1.0	1.0
regulation protein catabolic process at postsynapse (GO:0140252)	15	0	0.0	1.0	1.0	1.0	1.0
protein catabolic process at postsynapse (GO:0140249)	20	0	0.0	1.0	1.0	1.0	1.0
regulation protein catabolic process at presynapse (GO:0140251)	4	0	0.0	1.0	1.0	1.0	1.0
presynapse assembly (GO:0099054)	15	0	0.0	1.0	1.0	1.0	1.0
regulation of synapse assembly (GO:0051963)	113	0	0.0	1.0	1.0	1.0	1.0
regulation of presynapse assembly (GO:1905606)	31	0	0.0	1.0	1.0	1.0	1.0
regulation of postsynapse assembly (GO:0150052)	62	0	0.0	1.0	1.0	1.0	1.0
regulation of postsynaptic specialization assembly (GO:0099150)	9	0	0.0	1.0	1.0	1.0	1.0
postsynaptic membrane assembly (GO:0097104)	1	0	0.0	1.0	1.0	1.0	1.0
retrograde trans-synaptic signaling by trans-synaptic protein complex (GO:0098942)	4	0	0.0	1.0	1.0	1.0	1.0
presynaptic cytoskeleton organization (GO:0099187)	9	0	0.0	1.0	1.0	1.0	1.0
presynaptic actin cytoskeleton organization (GO:0099140)	8	0	0.0	1.0	1.0	1.0	1.0
postsynaptic cytoskeleton organization (GO:0099188)	27	0	0.0	1.0	1.0	1.0	1.0
postsynaptic actin cytoskeleton organization (GO:0098974)	21	0	0.0	1.0	1.0	1.0	1.0
postsynaptic spectrin-associated cytoskeleton organization (GO:0099190)	4	0	0.0	1.0	1.0	1.0	1.0
regulation of synaptic membrane adhesion (GO:0099179)	7	0	0.0	1.0	1.0	1.0	1.0
metabolism	106	0	0.0	1.0	1.0	1.0	1.0
regulation of ATP metabolic process in the presynapse	1	0	0.0	1.0	1.0	1.0	1.0
ATP metabolic process in the postsynapse	1	0	0.0	1.0	1.0	1.0	1.0
protein catabolic process, modulating synaptic transmission (GO:0099546)	1	0	0.0	1.0	1.0	1.0	1.0
regulation of protein catabolic process at synapse, modulating synaptic transmission (GO:0099574)	8	0	0.0	1.0	1.0	1.0	1.0
regulation of protein catabolic process at postsynapse, modulating synaptic transmission (GO:0099576)	6	0	0.0	1.0	1.0	1.0	1.0
regulation of protein catabolic process at presynapse, modulating synaptic transmission (GO:0099575)	1	0	0.0	1.0	1.0	1.0	1.0
regulation of translation at synapse, modulating synaptic transmission (GO:0099547)	7	0	0.0	1.0	1.0	1.0	1.0
regulation of translation at postsynapse, modulating synaptic transmission (GO:0099578)	3	0	0.0	1.0	1.0	1.0	1.0
regulation of translation at presynapse, modulating synaptic transmission (GO:0099577)	2	0	0.0	1.0	1.0	1.0	1.0
neurotransmitter catabolic process (GO:0042135)	2	0	0.0	1.0	1.0	1.0	1.0
protein catabolic process at synapse (GO:0140246)	25	0	0.0	1.0	1.0	1.0	1.0
protein catabolic process at presynapse (GO:0140247)	5	0	0.0	1.0	1.0	1.0	1.0
ATP metabolic process in the presynapse	1	0	0.0	1.0	1.0	1.0	1.0
trans-synaptic signaling by trans-synaptic complex (GO:0099545)	9	0	0.0	1.0	1.0	1.0	1.0
G protein-coupled neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099579)	4	0	0.0	1.0	1.0	1.0	1.0
trans-synaptic signaling by nitric oxide, modulating synaptic transmission (GO:0099555)	1	0	0.0	1.0	1.0	1.0	1.0
postsynaptic septin cytoskeleton (GO:0150050)	1	0	0.0	1.0	1.0	1.0	1.0
postsynaptic spectrin-associated cytoskeleton (GO:0099189)	1	0	0.0	1.0	1.0	1.0	1.0
spine apparatus membrane (GO:0098897)	2	0	0.0	1.0	1.0	1.0	1.0
integral component of spine apparatus membrane (GO:0099065)	2	0	0.0	1.0	1.0	1.0	1.0
postsynaptic Golgi apparatus (GO:0150051)	4	0	0.0	1.0	1.0	1.0	1.0
postsynaptic specialization, intracellular component (GO:0099091)	11	0	0.0	1.0	1.0	1.0	1.0
extrinsic component of postsynaptic specialization membrane (GO:0098892)	2	0	0.0	1.0	1.0	1.0	1.0
anchored component of postsynaptic density membrane (GO:0099031)	11	0	0.0	1.0	1.0	1.0	1.0
extrinsic component of postsynaptic density membrane (GO:0099147)	11	0	0.0	1.0	1.0	1.0	1.0
postsynaptic specialization membrane of symmetric synapse (GO:0099164)	1	0	0.0	1.0	1.0	1.0	1.0
postsynaptic endocytic zone (GO:0098843)	20	0	0.0	1.0	1.0	1.0	1.0
postsynaptic endocytic zone membrane (GO:0098844)	2	0	0.0	1.0	1.0	1.0	1.0
postsynaptic actin cytoskeleton (GO:0098871)	21	0	0.0	1.0	1.0	1.0	1.0
postsynaptic endosome (GO:0098845)	24	0	0.0	1.0	1.0	1.0	1.0
extrinsic component of postsynaptic endosome membrane (GO:0098999)	1	0	0.0	1.0	1.0	1.0	1.0
postsynaptic early endosome (GO:0098842)	5	0	0.0	1.0	1.0	1.0	1.0
postsynaptic early endosome membrane (GO:0098896)	1	0	0.0	1.0	1.0	1.0	1.0
extrinsic component of postsynaptic early endosome membrane (GO:0098998)	1	0	0.0	1.0	1.0	1.0	1.0
postsynaptic recycling endosome (GO:0098837)	11	0	0.0	1.0	1.0	1.0	1.0
postsynaptic recycling endosome membrane (GO:0098944)	7	0	0.0	1.0	1.0	1.0	1.0
anchored component of postsynaptic recycling endosome membrane (GO:0099033)	2	0	0.0	1.0	1.0	1.0	1.0
integral component of postsynaptic recycling endosome membrane (GO:0099063)	2	0	0.0	1.0	1.0	1.0	1.0
extrinsic component of postsynaptic membrane (GO:0098890)	12	0	0.0	1.0	1.0	1.0	1.0
postsynaptic ribosome	70	0	0.0	1.0	1.0	1.0	1.0
postsynaptic ER	9	0	0.0	1.0	1.0	1.0	1.0
postsynaptic ER membrane	2	0	0.0	1.0	1.0	1.0	1.0
postsynaptic endosome membrane (GO:0098895)	3	0	0.0	1.0	1.0	1.0	1.0
integral component of postsynaptic ER membrane	2	0	0.0	1.0	1.0	1.0	1.0
postsynaptic intermediate filament cytoskeleton (GO:0099160)	3	0	0.0	1.0	1.0	1.0	1.0
postsynaptic cytosol (GO:0099524)	51	0	0.0	1.0	1.0	1.0	1.0
synaptic membrane (GO:0097060)	26	0	0.0	1.0	1.0	1.0	1.0
extrinsic component of synaptic membrane (GO:0099243)	2	0	0.0	1.0	1.0	1.0	1.0
integral component of synaptic membrane (GO:0099699)	19	0	0.0	1.0	1.0	1.0	1.0
presynaptic cytosol (GO:0099523)	53	0	0.0	1.0	1.0	1.0	1.0
presynaptic cytoskeleton (GO:0099569)	5	0	0.0	1.0	1.0	1.0	1.0
presynaptic intermediate filament cytoskeleton (GO:0099182)	1	0	0.0	1.0	1.0	1.0	1.0
presynaptic actin cytoskeleton (GO:0099143)	2	0	0.0	1.0	1.0	1.0	1.0
anchored component of presynaptic active zone membrane (GO:0099029)	8	0	0.0	1.0	1.0	1.0	1.0
presynaptic endosome (GO:0098830)	13	0	0.0	1.0	1.0	1.0	1.0
presynaptic endosome membrane (GO:0098954)	2	0	0.0	1.0	1.0	1.0	1.0
integral component of presynaptic endosome membrane (GO:0099067)	2	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle lumen (GO:0034592)	1	0	0.0	1.0	1.0	1.0	1.0
postsynaptic cytoskeleton (GO:0099571)	26	0	0.0	1.0	1.0	1.0	1.0
extrinsic component of synaptic vesicle membrane (GO:0098850)	25	0	0.0	1.0	1.0	1.0	1.0
neuronal dense core vesicle membrane (GO:0099012)	6	0	0.0	1.0	1.0	1.0	1.0
extrinsic component of neuronal dense core vesicle membrane (GO:0098674)	2	0	0.0	1.0	1.0	1.0	1.0
integral component of neuronal dense core vesicle membrane (GO:0099066)	4	0	0.0	1.0	1.0	1.0	1.0
extrinsic component of presynaptic membrane (GO:0098888)	8	0	0.0	1.0	1.0	1.0	1.0
presynaptic ribosome	52	0	0.0	1.0	1.0	1.0	1.0
presynaptic ER	4	0	0.0	1.0	1.0	1.0	1.0
presynaptic ER membrane	1	0	0.0	1.0	1.0	1.0	1.0
integral component of presynaptic ER membrane	1	0	0.0	1.0	1.0	1.0	1.0
presynaptic SER	2	0	0.0	1.0	1.0	1.0	1.0
presynaptic SER membrane	2	0	0.0	1.0	1.0	1.0	1.0
integral component of presynaptic SER membrane	1	0	0.0	1.0	1.0	1.0	1.0
extracellular matrix of synaptic cleft (GO:0098965)	5	0	0.0	1.0	1.0	1.0	1.0
neuronal dense core vesicle lumen (GO:0099013)	8	0	0.0	1.0	1.0	1.0	1.0
retrograde trans-synaptic signaling by nitric oxide, modulating synaptic transmission (GO:0098925)	1	0	0.0	1.0	1.0	1.0	1.0
postsynaptic SER	4	0	0.0	1.0	1.0	1.0	1.0
integral component of postsynaptic SER membrane	1	0	0.0	1.0	1.0	1.0	1.0
calcium:cation antiporter activity involved in regulation of postsynaptic cytosolic calcium ion levels (GO:1905060)	3	0	0.0	1.0	1.0	1.0	1.0
inositol 1,4,5-trisphosphate receptor activity involved in regulation of postsynaptic cytosolic calcium levels (GO:0098695)	1	0	0.0	1.0	1.0	1.0	1.0
neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium levels (GO:0099583)	1	1	0.0	1.0	1.0	1.0	1.0
G-protein coupled neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium levels (GO:0098872)	1	1	0.0	1.0	1.0	1.0	1.0
intracellular cAMP-activated cation channel activity involved in regulation of postsynaptic membrane potential (GO:0140233)	4	0	0.0	1.0	1.0	1.0	1.0
voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030)	5	0	0.0	1.0	1.0	1.0	1.0
regulation of postsynaptic neurotransmitter receptor activity (GO:0098962)	22	0	0.0	1.0	1.0	1.0	1.0
