ontology	genes_in_set	overlapping_genes	Beta	P	P_bonf_adj	cond_P	cond_P_bonf_adj
GOBP_CALCIUM_MEDIATED_SIGNALING	178	11	1.9859810942357905	5.89841933977052e-10	3.100209204983386e-05	1.6900127265435483e-09	8.88270689071289e-05
GOBP_NEURON_DEVELOPMENT	1055	30	1.2466479023039974	7.380062300639582e-10	3.878960745216165e-05	4.011017429594334e-06	0.2108190760994782
GOBP_REGULATION_OF_DEPHOSPHORYLATION	120	9	2.185051476261603	7.460499744948947e-10	3.921238665945166e-05	2.5505779855223398e-08	0.001340583789190542
GOCC_NEURON_TO_NEURON_SYNAPSE	365	16	1.6437239810682809	7.843889659715691e-10	4.1227484051465675e-05	1.3269734624623268e-05	0.6974572518701989
GOCC_DENDRITIC_TREE	588	21	1.4493669645749656	8.15509754096629e-10	4.2863192675318814e-05	9.716370403970613e-06	0.5106924284326955
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	551	20	1.4618976129027057	1.3407533203585483e-09	7.046999451804529e-05	6.5161053429608476e-09	0.00034248649682602214
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	52	6	2.6466240158836247	1.8995220084288078e-09	9.983887676301813e-05	2.1279181416784315e-06	0.11184337752661835
GOCC_DISTAL_AXON	267	13	1.740892017756942	3.489627590900397e-09	0.00018341482617772488	4.94953646184651e-06	0.2601476364346526
GOCC_PLASMA_MEMBRANE_REGION	1233	32	1.156202968959772	4.4662575809951155e-09	0.00023474649845710326	3.787905853329514e-07	0.019909233165099925
GOBP_CALCIUM_ION_HOMEOSTASIS	316	14	1.645309736359403	7.087196268255501e-09	0.00037250303585950915	2.3148259556712292e-08	0.0012166725223007981
GOBP_REGULATION_OF_RECEPTOR_BINDING	21	4	3.2267543124402804	8.737673842344546e-09	0.0004592521371536293	7.3132843799119564e-09	0.0003843862270081724
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	40	5	2.7324788151694435	1.6516748680702514e-08	0.000868120310657724	2.722592335368073e-07	0.01430994531469459
GOCC_AXON	613	20	1.348097497037277	2.1436263571814263e-08	0.0011266900133345575	8.339999099018273e-05	1.0
GOBP_BEHAVIOR	625	20	1.3274103056672182	3.4749912941326285e-08	0.0018264554241961095	5.502488589921576e-06	0.28921080028627805
GOBP_FOREBRAIN_NEURON_DIFFERENTIATION	43	5	2.650082284358402	3.769239494733202e-08	0.0019811122784317713	5.016506835461794e-07	0.026366759927187188
GOBP_SYNAPSE_ASSEMBLY	185	10	1.8375881241844687	3.791547981157161e-08	0.0019928376188962037	1.8058409256804697e-05	0.9491499905376549
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	94	7	2.16706996633276	6.125027161610208e-08	0.003219314276142325	8.363302975938984e-06	0.439575204415353
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE	11	3	3.6876849207181968	6.174098647056436e-08	0.0032451062488928627	1.4736109000173183e-06	0.07745298890491026
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	230	11	1.7121341245315334	7.597042766126963e-08	0.0039930056778763314	2.4342879680784875e-05	1.0
GOCC_MEMBRANE_MICRODOMAIN	312	13	1.5753757138866715	8.164044971080258e-08	0.004291022036799784	5.2790481124497554e-08	0.0027746676879035915
GOBP_CARDIAC_CONDUCTION	96	7	2.1442358054902257	8.213261745219203e-08	0.004316890373287214	1.1689466886403915e-06	0.06143983795493898
GOBP_SYNAPSE_ORGANIZATION	448	16	1.4259034992149366	8.603817598640717e-08	0.004522166529845561	6.618238100451087e-05	1.0
GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	27	4	2.924156851286525	8.988935241675184e-08	0.004724584363024476	3.3697781823366746e-06	0.1771155412636156
GOBP_SYNAPTIC_MEMBRANE_ADHESION	27	4	2.924156851286525	8.988935241675184e-08	0.004724584363024476	1.082432835963734e-05	0.5689266985825386
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	70	6	2.3154308038579936	9.330229756412229e-08	0.004903968759970268	1.1372606581239138e-06	0.05977442019099292
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	127	8	1.9914537854771093	9.452207136663997e-08	0.004968080071030597	1.633330815398848e-05	0.8584786765736344
GOBP_LOCOMOTORY_BEHAVIOR	197	10	1.7706268776448688	1.1047476950949373e-07	0.005806553885418991	1.0546807643518695e-05	0.5543402097433426
GOBP_PROTEIN_DEPHOSPHORYLATION	235	11	1.689293142935666	1.1120714670126106e-07	0.005845047630618281	2.613205193951707e-06	0.1373500649941017
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING	276	12	1.6157653505643883	1.1856812097749175e-07	0.0062319404385769665	3.97264134026779e-07	0.020880202884447505
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	556	18	1.3307150614812289	1.3168678755421466e-07	0.0069214575538495225	2.346457087405977e-06	0.12332978451405816
GOCC_SITE_OF_POLARIZED_GROWTH	164	9	1.848820979148163	1.421780518686899e-07	0.007472878406218342	5.605609936085369e-05	1.0
GOBP_REGULATION_OF_HEART_RATE	100	7	2.1000608288825724	1.4416503637920044e-07	0.007577314312090775	2.347615951743685e-07	0.012339069442364807
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	73	6	2.2694625922386105	1.5792828535469704e-07	0.008300710678242876	3.4747340525111317e-06	0.18263202179998508
GOCC_RIBBON_SYNAPSE	13	3	3.464435900859882	1.706556104523501e-07	0.00896965888537552	1.9823620232480135e-05	1.0
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	13	3	3.464435900859882	1.706556104523501e-07	0.00896965888537552	1.3345396384058972e-05	0.7014340339461396
GOBP_SIGNAL_PEPTIDE_PROCESSING	13	3	3.464435900859882	1.706556104523501e-07	0.00896965888537552	7.473303867188917e-08	0.003927968512594494
GOBP_HEART_PROCESS	241	11	1.662539800508681	1.7289876717015285e-07	0.009087559202463234	2.0489400410806777e-07	0.010769228855920042
GOCC_CALCIUM_CHANNEL_COMPLEX	74	6	2.2545946089951787	1.8704470947636746e-07	0.009831069930077874	3.7044026302498418e-06	0.1947034022459317
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT	243	11	1.6537750198742125	1.995572170800752e-07	0.010488727329728753	7.528809567141728e-07	0.039571423084896924
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT	784	22	1.195917868173092	2.110873070591775e-07	0.01109474885903037	3.677649433659272e-06	0.19329725423313132
GOBP_ACTION_POTENTIAL	135	8	1.9259657664247	2.324862221736855e-07	0.012219475837448911	6.678928629358529e-06	0.3510444887590843
GOBP_HEAD_DEVELOPMENT	790	22	1.1877451471269451	2.545357061077507e-07	0.013378396713023377	3.876242863989834e-05	1.0
GOCC_HISTONE_DEACETYLASE_COMPLEX	76	6	2.2255012688101816	2.600635733786189e-07	0.01366894141678021	1.6509540108587636e-05	0.8677414281073662
GOCC_ION_CHANNEL_COMPLEX	289	12	1.5670018160888026	2.7360563241777815e-07	0.01438071203987842	3.635302519018249e-05	1.0
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	77	6	2.211263727964179	3.053489221484632e-07	0.016049139348123225	1.0586371978836678e-06	0.05564197112076558
GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	77	6	2.211263727964179	3.053489221484632e-07	0.016049139348123225	2.280993746759637e-05	1.0
GOCC_CAVEOLA	77	6	2.211263727964179	3.053489221484632e-07	0.016049139348123225	1.8612791666574725e-07	0.009782883299951676
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	427	15	1.4038030697363295	3.0537001283388644e-07	0.016050247874549072	0.0001269740327143	1.0
GOBP_FOREBRAIN_GENERATION_OF_NEURONS	52	5	2.4370453939915424	3.138528191150489e-07	0.01649610417268697	2.530633282752455e-06	0.13301008534146905
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	31	4	2.763603085994429	3.2590919932079884e-07	0.017129787516301186	7.380488094220634e-05	1.0
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION	31	4	2.763603085994429	3.2590919932080297e-07	0.017129787516301405	3.186239605629427e-05	1.0
GOCC_PLASMA_MEMBRANE_RAFT	107	7	2.027119284940203	3.59581335874519e-07	0.018899595013564717	1.2449185627886533e-07	0.006543291966017162
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	175	9	1.7796735590032426	3.887451692856894e-07	0.020432446097655835	1.569709794202671e-05	0.8250394678329239
GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	15	3	3.282008864397038	4.4130990698460523e-07	0.023195248711110852	6.732620470825471e-07	0.035386653194658675
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	642	19	1.2396264812315565	4.6238912563280566e-07	0.024303172443260267	0.0001077961591218	1.0
GOCC_EXOCYTIC_VESICLE	215	10	1.6777668446442493	4.6350939431843566e-07	0.02436205376537698	0.000133682230778	1.0
GOBP_MONOATOMIC_ION_HOMEOSTASIS	593	18	1.2621944031178356	5.457265182871668e-07	0.028683385801173487	1.3179983945946222e-06	0.06927399561989335
GOBP_CELL_PROJECTION_ORGANIZATION	1442	32	0.9839373694019902	5.737372022309011e-07	0.030155627349256163	0.0001612844689815	1.0
GOCC_GLUTAMATERGIC_SYNAPSE	396	14	1.4060219893074195	6.754215490407181e-07	0.03550015661758014	0.0004378048588159	1.0
GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	56	5	2.355155980003383	7.001215315753829e-07	0.03679838769960212	0.0001644457726873	1.0
GOBP_INTRACELLULAR_MONOATOMIC_ION_HOMEOSTASIS	496	16	1.317950629545379	7.168838286623319e-07	0.03767941403449216	2.851024698157621e-06	0.14984985813516455
GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	83	6	2.1298206892344456	7.571144868788742e-07	0.03979393743035363	1.0226488053193418e-05	0.5375042120758461
GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION	34	4	2.6580842046699558	7.647124169372475e-07	0.04019328463422172	3.844490493824813e-06	0.20206642035543218
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	947	24	1.0950243510610338	7.892392005924764e-07	0.04148241238314056	1.3730553142553094e-05	0.7216778731725906
GOCC_CATION_CHANNEL_COMPLEX	185	9	1.7206454657073178	8.972953183749567e-07	0.047161841933787724	4.939362734633123e-05	1.0
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	17	3	3.127752693773754	1.049333026643633e-06	0.055152943880389355	1.889670618194656e-06	0.09932108769231111
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	189	9	1.697959775971306	1.230613619222722e-06	0.06468105182634627	4.297198937294712e-06	0.22586077614421007
GOBP_BRAIN_MORPHOGENESIS	36	4	2.593440092486405	1.2892584377347998e-06	0.06776342348734107	1.131997122077235e-05	0.5949776873637947
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	60	5	2.279436999829143	1.4566873253290984e-06	0.07656348581929741	1.3319216595834302e-05	0.700058024277051
GOBP_MONOATOMIC_CATION_TRANSPORT	975	24	1.0635869859725215	1.604217221377166e-06	0.08431765715558384	1.5028721250174238e-05	0.789909588909158
GOBP_CELLULAR_HOMEOSTASIS	745	20	1.1399122156513866	2.0567387917721387e-06	0.1081021908955436	8.77944116959735e-06	0.4614474278740367
GOBP_REGULATION_OF_HEART_CONTRACTION	196	9	1.6594354416762516	2.0890115422921658e-06	0.10979844666287623	4.183800861108228e-06	0.21990057325984846
GOBP_HOMEOSTATIC_PROCESS	1581	33	0.9201800787254346	2.188361871959485e-06	0.11502029999019053	1.54967028863744e-06	0.08145067037078384
GOBP_INORGANIC_ION_HOMEOSTASIS	525	16	1.2577192401844222	2.199431606064809e-06	0.11560212521476637	3.3766914342726864e-06	0.17747890178537237
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	39	4	2.5036695263195545	2.6558105648720618e-06	0.13958940328967556	2.584546098603147e-06	0.1358437429425814
GOBP_REGULATION_OF_BLOOD_CIRCULATION	243	10	1.5482452755013492	3.100582913414368e-06	0.16296663792905916	4.362987559025311e-06	0.22931862610237033
GOBP_POSITIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	20	3	2.9334384222702434	3.30617949282298e-06	0.17377279414277583	1.3773668328205203e-05	0.7239440073304655
GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL	5	2	4.257710432777807	3.345417826944943e-06	0.17583516098422622	7.474404958355965e-06	0.39285472461118953
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	96	6	1.9731281912667356	4.113248683663143e-06	0.21619235081333482	1.1797601254955252e-05	0.6200819219604481
GOBP_CELL_JUNCTION_ORGANIZATION	711	19	1.1308195333245288	4.126791878135865e-06	0.21690418111482107	0.0002833162285592	1.0
GOBP_SEQUESTERING_OF_CALCIUM_ION	130	7	1.818885635539424	4.357384780829982e-06	0.22902414408042382	5.614689224978765e-06	0.2951080656648839
GOBP_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	21	3	2.8762272505100004	4.672929422813992e-06	0.2456091704631034	3.819974291627388e-06	0.2007778487679355
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	441	14	1.2922349938935676	4.782580982921851e-06	0.2513724564623725	7.277246103104151e-05	1.0
GOBP_CELL_MORPHOGENESIS	897	22	1.051415822440672	4.887472370275424e-06	0.25688554778167627	0.000392361152158	1.0
GOBP_T_FOLLICULAR_HELPER_CELL_DIFFERENTIATION	6	2	3.9699756413445417	4.947649692802878e-06	0.26004846785371927	6.955121435531886e-06	0.3655611826515559
GOBP_POSITIVE_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	6	2	3.9699756413445417	4.947649692802878e-06	0.26004846785371927	5.016816852255108e-05	1.0
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_PHOSPHATASE_SIGNALING_PATHWAY	6	2	3.969975641344541	4.947649692802896e-06	0.2600484678537202	9.545156637370556e-05	1.0
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	169	8	1.6869426662906122	5.191484476903059e-06	0.2728644241060248	3.4730179062870544e-05	1.0
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	1025	24	1.0095678722164396	5.200172040983826e-06	0.27332104247410993	0.0005014055665843	1.0
GOCC_CELL_BODY	550	16	1.208416440737545	5.324882144652908e-06	0.2798758055229568	0.0007973244491233	1.0
GOBP_MONOATOMIC_ION_TRANSPORT	1157	26	0.9730684033608188	5.514351960412273e-06	0.2898343390392691	6.732079262551499e-05	1.0
GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	43	4	2.395244692668768	6.308840098704052e-06	0.331592635587885	2.7525135181869084e-05	1.0
GOCC_TRANSPORTER_COMPLEX	397	13	1.3206143156754198	6.316063939048688e-06	0.33197232063639903	0.0002269812786224	1.0
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	22	3	2.822107268535884	6.496782397300448e-06	0.3414708828021116	7.499531517397191e-06	0.3941753765543964
GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY	22	3	2.822107268535884	6.496782397300448e-06	0.3414708828021116	0.0002230465613101	1.0
GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	44	4	2.369874065458263	7.711788424695025e-06	0.4053315996019705	0.0006689522954716	1.0
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	562	16	1.1855422622631724	7.943189487379367e-06	0.41749403945665947	0.0001231963095041	1.0
GOCC_G_PROTEIN_COUPLED_RECEPTOR_DIMERIC_COMPLEX	7	2	3.746779368269413	8.183455406640297e-06	0.430122416173014	2.296108692724432e-05	1.0
GOBP_REGULATION_OF_SYNAPSE_STRUCTURAL_PLASTICITY	7	2	3.746779368269412	8.183455406640386e-06	0.4301224161730187	0.0001003345096406	1.0
GOBP_DEVELOPMENTAL_CELL_GROWTH	217	9	1.5518874402697955	8.710142603155512e-06	0.45780509522185375	0.0002842650715186	1.0
GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	23	3	2.770761210660657	8.89425269069329e-06	0.46748192142283934	0.0003078443643578	1.0
GOBP_MUSCLE_SYSTEM_PROCESS	406	13	1.2969629557951867	9.156113610473971e-06	0.4812453313665119	4.014343372474208e-06	0.2109938876572444
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	219	9	1.542211396491194	9.867993446121562e-06	0.5186617355281493	6.068957429062801e-06	0.31898440247154086
GOBP_REGULATION_OF_MUSCLE_ADAPTATION	74	5	2.051923331408853	1.2285695925639832e-05	0.6457361778516296	7.897323117500772e-06	0.41508330305584057
GOBP_CELL_PART_MORPHOGENESIS	633	17	1.1278117282132252	1.2412352952812014e-05	0.6523932711997995	0.0020247391104087	1.0
GOCC_PHOTORECEPTOR_RIBBON_SYNAPSE	8	2	3.564405086934809	1.3792457118669409e-05	0.7249315461572642	0.000458638528524	1.0
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_BINDING	8	2	3.564405086934809	1.3792457118669409e-05	0.7249315461572642	9.393349819544544e-06	0.49371446651526124
GOBP_REGULATION_OF_GERMINAL_CENTER_FORMATION	8	2	3.564405086934809	1.3792457118669409e-05	0.7249315461572642	9.393349819544544e-06	0.49371446651526124
GOBP_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	8	2	3.5644050869348085	1.3792457118669536e-05	0.7249315461572708	0.0001899303928542	1.0
GOCC_CHROMATIN	1206	26	0.9279059006928342	1.4574430561928169e-05	0.7660320703349446	6.799380650572823e-05	1.0
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	108	6	1.8473293203828656	1.5089366506684211e-05	0.7930971035913221	0.0006071683418856	1.0
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	48	4	2.274352580845972	1.6308870434789873e-05	0.8571942300525557	6.373894920206826e-05	1.0
GOBP_CHEMICAL_HOMEOSTASIS	953	22	0.9862811983138196	1.7927120204347428e-05	0.9422494379405008	2.5566845884388347e-05	1.0
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	77	5	2.0092049994276286	1.8085108786610017e-05	0.9505533178242225	3.427206591373268e-05	1.0
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1221	26	0.9144307226593078	1.93238183503682e-05	1.0	2.360591850542735e-05	1.0
GOBP_CELL_JUNCTION_ASSEMBLY	426	13	1.2462479106755473	1.991823998846849e-05	1.0	0.0002915195969132	1.0
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	894	21	1.0010250337588649	1.9929411878268764e-05	1.0	1.951460654400192e-05	1.0
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	78	5	1.9953587658425944	2.0478544948529237e-05	1.0	0.0001025992537702	1.0
GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	26	3	2.630840961116492	2.1006423519505597e-05	1.0	0.0003924246402546	1.0
GOBP_STARTLE_RESPONSE	26	3	2.630840961116492	2.1006423519505597e-05	1.0	0.0003924246402546	1.0
GOCC_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	9	2	3.4102016797868764	2.2882118984312317e-05	1.0	0.0003383783844671	1.0
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	9	2	3.4102016797868764	2.2882118984312317e-05	1.0	0.0003383783844671	1.0
GOCC_G_PROTEIN_COUPLED_RECEPTOR_COMPLEX	9	2	3.4102016797868764	2.2882118984312317e-05	1.0	3.113634081861635e-05	1.0
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	9	2	3.4102016797868764	2.2882118984312317e-05	1.0	0.0005092581681463	1.0
GOBP_SYNAPTIC_VESICLE_BUDDING	9	2	3.4102016797868764	2.2882118984312317e-05	1.0	0.0002132469648479	1.0
GOCC_T_TUBULE	50	4	2.2297951491251453	2.3028635444834695e-05	1.0	0.000297989672006	1.0
GOCC_PRESYNAPTIC_ACTIVE_ZONE	80	5	1.9682242621496784	2.608694293958453e-05	1.0	0.0012184856047565	1.0
GOBP_SYNAPTIC_VESICLE_LOCALIZATION	51	4	2.2082361051416526	2.7182682345390292e-05	1.0	0.0006397077017305	1.0
GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	27	3	2.588228572071719	2.7291919753613982e-05	1.0	0.0005243227096671	1.0
GOBP_REGULATION_OF_PROTEIN_BINDING	193	8	1.5467145423710298	2.784158125110367e-05	1.0	6.929024838507284e-05	1.0
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	604	16	1.1091523005291082	2.879652120914803e-05	1.0	0.002318789606607	1.0
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	52	4	2.187129854389209	3.195113568013805e-05	1.0	0.0001767580717222	1.0
GOBP_TRANSMEMBRANE_TRANSPORT	1460	29	0.8495828064275264	3.25893574403317e-05	1.0	0.0002589364442536	1.0
GOCC_GABA_ERGIC_SYNAPSE	82	5	1.9418011113258544	3.2956285446921926e-05	1.0	0.0019634283022295	1.0
GOBP_REGULATION_OF_METAL_ION_TRANSPORT	387	12	1.2588374652645444	3.311414640969244e-05	1.0	0.0001355238695574	1.0
GOBP_REPLACEMENT_OSSIFICATION	28	3	2.547353800140184	3.50683480883146e-05	1.0	7.67826210505513e-05	1.0
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	28	3	2.547353800140184	3.50683480883146e-05	1.0	0.0009979633539266	1.0
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	10	2	3.276617557061364	3.690357349642361e-05	1.0	0.0001443281907611	1.0
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	10	2	3.276617557061364	3.690357349642361e-05	1.0	3.788646322010534e-05	1.0
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_SIGNALING	10	2	3.276617557061364	3.690357349642361e-05	1.0	3.788646322010534e-05	1.0
GOBP_EXOCYTIC_PROCESS	83	5	1.9288447810354388	3.693189254598389e-05	1.0	0.0007856204293577	1.0
GOBP_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	1257	26	0.8827229189784297	3.699138749498416e-05	1.0	0.0001886336753555	1.0
