ontology	genes_in_set	overlapping_genes	Beta	P	P_bonf_adj	cond_P	cond_P_bonf_adj
GOBP_SUBPALLIUM_DEVELOPMENT	27	6	3.4553965029524063	1.787330008730725e-13	9.394206525888691e-09	8.08193480959104e-12	4.24786493592105e-07
GOBP_SYNAPSE_ASSEMBLY	185	13	2.1594133449679083	4.390674408063189e-13	2.3077384688780123e-08	4.887021615519551e-09	0.00025686185611170756
GOCC_GLUTAMATERGIC_SYNAPSE	396	19	1.780461853506588	7.511379467402661e-13	3.9479810480668386e-08	4.257936838741142e-08	0.0022379716024423443
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	109	10	2.4351709592114346	8.964562800638721e-13	4.711774208015712e-08	6.914522713631544e-09	0.00036342731382847394
GOCC_PRESYNAPTIC_MEMBRANE	162	12	2.2113200538983278	9.83608533077355e-13	5.169846449854577e-08	1.3927914698664509e-08	0.0007320511965618066
GOCC_AXON	613	24	1.5885888974577624	1.1807873634922617e-12	6.206218382515327e-08	1.316806040944041e-07	0.006921132551201879
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	230	14	2.0095109436845457	2.434931947856605e-12	1.2798002317934318e-07	1.2470927139260602e-08	0.0006554719304395373
GOCC_DENDRITIC_TREE	588	23	1.5824194734262882	3.57545813224796e-12	1.8792607943095277e-07	2.866922724447501e-07	0.015068545839696065
GOBP_CALCIUM_ION_TRANSPORT	421	19	1.714909889856407	4.676442923878965e-12	2.4579384007907845e-07	6.256259638905965e-11	3.2882900662089746e-06
GOBP_STRIATUM_DEVELOPMENT	21	5	3.5394414891898784	8.353178616791527e-12	4.3904306809856266e-07	3.9068769220174145e-10	2.053454510212353e-05
GOBP_NEUROGENESIS	1584	41	1.2255535693483122	1.02088726568639e-11	5.365783468447666e-07	1.2437402304105897e-07	0.006537098651038059
GOBP_CELL_CELL_SIGNALING	1595	41	1.217818704419501	1.3698446915262434e-11	7.199903698661936e-07	1.3373868733313811e-08	0.000702930540622974
GOCC_SOMATODENDRITIC_COMPARTMENT	813	27	1.4268720509910358	1.7676854830456568e-11	9.290954898887973e-07	9.24593244566134e-07	0.048596620934396005
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY	189	12	2.044370399227553	3.369742234080975e-11	1.7711365182329603e-06	3.481068213642736e-07	0.01829649453090622
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	409	18	1.6828700784219215	3.3901251508032967e-11	1.7818497792622127e-06	2.3398924107098087e-08	0.0012298474510690754
GOCC_DISTAL_AXON	267	14	1.8494256336831256	9.450211500414748e-11	4.967031164617992e-06	4.166545060389771e-07	0.021899360837408635
GOBP_GENERATION_OF_NEURONS	1371	36	1.2160534945399974	1.2087731809309408e-10	6.353311838973025e-06	1.015798226111969e-06	0.05339035476444509
GOBP_SYNAPTIC_MEMBRANE_ADHESION	27	5	3.2206712522924685	1.3240081933309978e-10	6.958987064147724e-06	8.177894548242047e-08	0.00429830137455602
GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	27	5	3.2206712522924685	1.3240081933310074e-10	6.9589870641477745e-06	1.7702407786376517e-08	0.0009304385532519497
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	143	10	2.1381389234780266	2.2259839458861087e-10	1.1699771619577387e-05	4.191175884404184e-07	0.02202882044842839
GOCC_PLASMA_MEMBRANE_REGION	1233	33	1.2222219379937986	3.8847559809197534e-10	2.0418277435714223e-05	5.169863646219753e-08	0.0027172803324531022
GOBP_SYNAPSE_ORGANIZATION	448	18	1.5856917583484993	3.923554262641612e-10	2.062220120444431e-05	1.6578351337535058e-06	0.08713581463008425
GOBP_REGULATION_OF_SYSTEM_PROCESS	546	20	1.4970049049366436	5.69515888732474e-10	2.9933755111778837e-05	2.9413269485171494e-09	0.00015459614441406137
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY	32	5	3.0156130082859347	9.434744635631718e-10	4.958901780488031e-05	2.5938709135772253e-07	0.013633385521761895
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	52	6	2.6699577604396683	1.386467295826904e-09	7.287272106866209e-05	1.883022374794793e-06	0.09897165601921432
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	947	27	1.2620612203623558	2.528296818007561e-09	0.00013288728075447738	9.929101870851341e-08	0.0052187359433194655
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT	784	24	1.3243530834187092	2.7123637196905004e-09	0.00014256183710693271	8.591559640468165e-08	0.004515723747030067
GOBP_DEPHOSPHORYLATION	310	14	1.6901563862672695	2.8716679596860716e-09	0.0001509348679610999	1.632847469208487e-07	0.008582246298159808
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	55	6	2.6066203676536883	2.961586608150022e-09	0.00015566099212436515	4.7009011079883574e-07	0.024707936223586805
GOCC_SITE_OF_POLARIZED_GROWTH	164	10	1.9904203555823985	2.9677351971132874e-09	0.0001559841619602744	3.988820345333422e-06	0.2096523973507247
GOBP_CALCIUM_ION_HOMEOSTASIS	316	14	1.6697675724774983	4.3694840332873994e-09	0.00022966008078958574	1.4960503664704325e-08	0.0007863240726168594
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	108	8	2.190019193614946	5.447296681065512e-09	0.0002863099135568033	1.7111256160385758e-06	0.08993676237898754
GOBP_ASSOCIATIVE_LEARNING	85	7	2.300214260658032	1.0542117722775752e-08	0.0005540937075090935	2.0220977124115693e-06	0.10628145576435209
GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY	22	4	3.1926122937389354	1.0571146452960984e-08	0.0005556194575676293	1.7843904637839864e-06	0.09378756277648632
GOBP_NEURON_DEVELOPMENT	1055	28	1.1891506763593291	1.1669558374079344e-08	0.0006133519881416102	3.1375053766282696e-05	1.0
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	40	5	2.7556795377879757	1.2604611878571016e-08	0.0006624984003376925	2.2801576053233726e-07	0.011984508373579646
GOBP_CALCIUM_MEDIATED_SIGNALING	178	10	1.9026648913939368	1.3045957553759257e-08	0.0006856955290255865	3.3613144479318016e-08	0.0017667068738329548
GOBP_LEARNING	147	9	1.9896382981585148	1.681427241056377e-08	0.0008837581578992318	6.620664032356121e-06	0.34798210154063774
GOBP_CELL_JUNCTION_ASSEMBLY	426	16	1.504114427516845	1.7329324519862713e-08	0.0009108292967639842	8.818453706066207e-07	0.046349792679083984
GOBP_BEHAVIOR	625	20	1.352786623483779	1.9835745238591004e-08	0.0010425667697403433	3.837523151269789e-06	0.20170021683074013
GOBP_REGULATION_OF_DEPHOSPHORYLATION	120	8	2.0760545782388204	2.8485881961970305e-08	0.0014972179559211592	6.2933027460092e-07	0.033077599233024356
GOBP_FOREBRAIN_NEURON_DIFFERENTIATION	43	5	2.673283040437707	2.8908876759094114e-08	0.0015194505624579865	4.19635814543589e-07	0.022056058412411036
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	44	5	2.6472547487539058	3.757134956069772e-08	0.001974750132910272	8.219763161976893e-06	0.4320307517935055
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	93	7	2.2021523762471	3.8376706436479935e-08	0.0020170796903013852	7.698464210565673e-06	0.4046312789073318
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	94	7	2.190538614382288	4.4637625872905346e-08	0.002346153615879905	7.107111271258962e-06	0.37354976841737103
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE	11	3	3.710624075518983	5.134113565593939e-08	0.0026984900900761744	1.3496395133126263e-06	0.07093705281971163
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ASSEMBLY	11	3	3.710624075518983	5.134113565593939e-08	0.0026984900900761744	2.434275397605981e-06	0.12794551489817035
GOBP_CARDIAC_CONDUCTION	96	7	2.1677044759687565	6.000698910190688e-08	0.0031539673471962255	9.361171582073518e-07	0.04920231783537841
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	127	8	2.0150588103721536	6.755299095030745e-08	0.0035505852043481597	1.376661144173958e-05	0.7235730973778324
GOBP_CELL_JUNCTION_ORGANIZATION	711	21	1.2718658516069554	6.770679258141126e-08	0.003558669018078976	1.311044473000856e-05	0.6890849750092499
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	70	6	2.338764749571548	6.998899410809446e-08	0.003678621530321445	9.292112965317734e-07	0.04883934574571001
GOBP_LOCOMOTORY_BEHAVIOR	197	10	1.7945095349162294	7.581586013528894e-08	0.003984881608710787	8.467643975661654e-06	0.4450593673607765
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	556	18	1.355778026872689	7.902042125561e-08	0.004153313341194862	1.582895721527202e-06	0.08319699912346973
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	28	4	2.9046136821127893	1.0077991581837805e-07	0.005296992375413949	1.3975160165229084e-05	0.7345344182844407
GOBP_REGULATION_OF_HEART_RATE	100	7	2.123529544233374	1.0584841476591785e-07	0.005563392680096642	1.761699693395365e-07	0.00925949358848604
GOBP_HEART_PROCESS	241	11	1.6865638508250635	1.169804645041876e-07	0.0061484932143401	1.3979033677218804e-07	0.007347380100746203
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	73	6	2.292796571515649	1.1895947592156969e-07	0.006252510054437704	2.898356968887716e-06	0.15233764228473837
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT	243	11	1.677799092963148	1.3524434545186632e-07	0.007108442796950094	5.37484347058685e-07	0.028250177281404484
GOCC_CALCIUM_CHANNEL_COMPLEX	74	6	2.277928599462417	1.4108290214898818e-07	0.007415317336950819	3.0851850791842143e-06	0.16215732776192232
GOCC_RIBBON_SYNAPSE	13	3	3.4873750779032084	1.4203078302866438e-07	0.0074651379559866	1.857626384534421e-05	0.9763684277112917
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION	13	3	3.4873750779032084	1.4203078302866438e-07	0.0074651379559866	2.9808421386211734e-06	0.15667306280592885
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	169	9	1.840549633397488	1.6039421074998062e-07	0.008430319717018983	1.67930349113223e-06	0.08826419149391
GOBP_DENDRITE_MORPHOGENESIS	135	8	1.9495708813692303	1.6760511579595397e-07	0.008809324886235339	9.125431393581604e-05	1.0
GOBP_ACTION_POTENTIAL	135	8	1.94957088136923	1.6760511579595518e-07	0.008809324886235405	5.403892339605255e-06	0.2840285813696522
GOBP_MONOATOMIC_ION_TRANSPORT	1157	28	1.0887613459360972	1.7118528773638365e-07	0.008997498723424325	3.477746864515198e-06	0.18279037519891883
GOCC_ION_CHANNEL_COMPLEX	289	12	1.5911689951770402	1.827929576186819e-07	0.009607597852437921	2.8940226269309093e-05	1.0
GOBP_MONOATOMIC_CATION_TRANSPORT	975	25	1.138103758543695	1.8709132807018607e-07	0.00983352020336898	2.3192252491550542e-06	0.12189847909558964
GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	14	3	3.3920121707782127	2.30962986660328e-07	0.01213941457886684	1.3801580833740048e-05	0.7254110886213769
GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	77	6	2.234597752009113	2.312402567112192e-07	0.012153987892741682	1.975272263056298e-05	1.0
GOBP_FOREBRAIN_GENERATION_OF_NEURONS	52	5	2.460246250516806	2.441618190743505e-07	0.012833145210547863	2.115448269014213e-06	0.11118796101938704
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	31	4	2.7866723392873984	2.614578899312352e-07	0.013742226694785722	6.82963716901266e-05	1.0
GOBP_POSTSYNAPSE_ORGANIZATION	177	9	1.791334208749605	3.2861209354800215e-07	0.017271851636882992	9.406549650860885e-05	1.0
GOBP_MONOATOMIC_ION_HOMEOSTASIS	593	18	1.2872578048249612	3.347151662923718e-07	0.017592629140327064	8.393881440783681e-07	0.044118240852759026
GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS	32	4	2.750251920490551	3.5147882343752337e-07	0.01847372695987623	3.871023886696533e-07	0.020346101548476977
GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	15	3	3.3049480636875925	3.681359734168796e-07	0.019349226762791192	5.774141223779119e-07	0.03034888627218305
GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY	15	3	3.304948063687592	3.6813597341688316e-07	0.01934922676279138	1.0070811448576708e-05	0.5293218497371918
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	441	15	1.394239587636035	3.71737225302404e-07	0.019538508561894357	8.8982084377081e-06	0.4676898354859377
GOBP_TRANSMEMBRANE_TRANSPORT	1460	32	0.9976672797657292	4.233974102216722e-07	0.022253767881251094	5.984098112557631e-06	0.3145241967960291
GOBP_INTRACELLULAR_MONOATOMIC_ION_HOMEOSTASIS	496	16	1.3427080248254866	4.547672405612099e-07	0.02390256616389719	1.915798127327487e-06	0.10069434957233271
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	551	17	1.3000296409612817	5.101988005916115e-07	0.0268160489590951	1.806569397966827e-06	0.09495328755713643
GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC	56	5	2.3783568812019715	5.47885557290592e-07	0.028796864891193517	3.03937500736357e-05	1.0
GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	56	5	2.3783568812019715	5.478855572905939e-07	0.028796864891193614	0.0001500281013155	1.0
GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION	34	4	2.6811534913954382	6.165883016650196e-07	0.03240788113551343	3.283214229340307e-06	0.17256573989412652
GOCC_CATION_CHANNEL_COMPLEX	185	9	1.7443887517128491	6.427565779160436e-07	0.03378328573526725	4.066410772879183e-05	1.0
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	562	17	1.2790430427107653	7.702731311585595e-07	0.040485555773693886	1.8356449427654328e-05	0.9648149819175116
GOBP_DENDRITE_DEVELOPMENT	228	10	1.639471824857084	8.25956816677848e-07	0.04341229028458769	0.0002933462411414	1.0
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	17	3	3.1506919153162287	8.779687264692378e-07	0.04614603626322314	1.6302282975034604e-06	0.08568479931678188
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	86	6	2.114774816488657	8.839612354692805e-07	0.04646100253626539	7.072683401996855e-05	1.0
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	189	9	1.7217031072654576	8.846718055154694e-07	0.04649835009789307	3.2426371219018275e-06	0.17043300712716006
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	60	5	2.3026379457199377	1.146405750636833e-06	0.06025508625347195	1.1298287070460996e-05	0.59383796842343
GOBP_CELLULAR_HOMEOSTASIS	745	20	1.165289965381028	1.254565805675375e-06	0.0659399787462977	5.7090217131379065e-06	0.3000661812425284
GOBP_PROTEIN_DEPHOSPHORYLATION	235	10	1.60749324168259	1.3240648562651558e-06	0.0695928488452966	2.242328192630452e-05	1.0
GOBP_INORGANIC_ION_HOMEOSTASIS	525	16	1.2824769751506682	1.4196269057279848e-06	0.07461559016506289	2.2200176942557755e-06	0.11668413001008357
GOBP_REGULATION_OF_HEART_CONTRACTION	196	9	1.683178852271898	1.510941019487546e-06	0.07941505998426542	3.1123631299672164e-06	0.16358580611107687
GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE	91	6	2.053885553391927	1.7198778973263989e-06	0.09039678228347552	0.000239167970689	1.0
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	427	14	1.3507851670566866	1.8007241484954242e-06	0.0946460612449195	0.0004710013739326	1.0
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	642	18	1.202811026675656	1.813775232901733e-06	0.09533202624131508	0.0003131203161458	1.0
GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS	19	3	3.017055043022812	1.9294764292242874e-06	0.10141328112002855	4.0250830414590745e-06	0.21155836465908895
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	125	7	1.884119593565011	2.023638939696957e-06	0.10636246267047204	0.0008304883095357	1.0
GOBP_POSTSYNAPSE_ASSEMBLY	39	4	2.526738868789441	2.1587244796859143e-06	0.11346255865229166	0.0001388934985491	1.0
GOBP_REGULATION_OF_BLOOD_CIRCULATION	243	10	1.5721284553705728	2.2124483233820003e-06	0.11628628387695793	3.159047996970591e-06	0.16603956272077428
GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL	5	2	4.280521112832454	2.969264029472437e-06	0.15606451738907126	6.884600119555443e-06	0.3618545822838341
GOBP_NEGATIVE_REGULATION_OF_CELL_VOLUME	5	2	4.280521112832454	2.969264029472437e-06	0.15606451738907126	5.194038149657674e-05	1.0
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	206	9	1.6305513724031764	3.092644693963444e-06	0.16254940511471863	3.721992027530429e-05	1.0
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	96	6	1.996462428218143	3.1875973906107834e-06	0.16754011885050277	9.515916539733384e-06	0.5001565733283867
GOBP_SEQUESTERING_OF_CALCIUM_ION	130	7	1.8423546880392168	3.306016919282867e-06	0.17376424927750747	4.310025145082297e-06	0.22653492162552555
GOCC_CELL_BODY	550	16	1.233174469394211	3.4864066977726883e-06	0.1832455360349325	0.000637718229079	1.0
GOBP_REGULATION_OF_RECEPTOR_BINDING	21	3	2.8991665165704026	3.936170900582556e-06	0.20688514253461912	3.225475736113539e-06	0.16953100469012763
GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	98	6	1.9743776173425327	4.029639340971541e-06	0.2117978437614642	0.0010940180532071	1.0
GOCC_TRANSPORTER_COMPLEX	397	13	1.3449270367012491	4.332534641929e-06	0.2277180207797882	0.0001791571937746	1.0
GOBP_HEAD_DEVELOPMENT	790	20	1.1026024424231906	4.447833282474978e-06	0.23377811732688486	0.0003625166395702	1.0
GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	43	4	2.418314079755372	5.159377368016939e-06	0.27117687446297034	2.370808145708221e-05	1.0
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	22	3	2.845046545728707	5.481857965359402e-06	0.28812645465929015	6.411520849362247e-06	0.3369895358424797
GOCC_EXOCYTIC_VESICLE	215	9	1.5853995587239338	5.638169993727664e-06	0.296342214870326	0.0008103433866984	1.0
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	175	8	1.6736397720108116	6.1146111930868574e-06	0.32138396430864524	0.0001510574387244	1.0
GOBP_MUSCLE_SYSTEM_PROCESS	406	13	1.3212757810417262	6.315947754933402e-06	0.3319662139992996	2.671500002971716e-06	0.14041404015619338
GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	44	4	2.3929434637019966	6.316010572057223e-06	0.33196951566732763	0.0006206763443921	1.0
GOCC_G_PROTEIN_COUPLED_RECEPTOR_DIMERIC_COMPLEX	7	2	3.769590070554873	7.220723102689364e-06	0.379521206277353	2.1159017008998324e-05	1.0
GOBP_REGULATION_OF_SYNAPSE_STRUCTURAL_PLASTICITY	7	2	3.7695900705548726	7.220723102689364e-06	0.379521206277353	9.505898259255476e-05	1.0
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	219	9	1.5659550680654886	7.272709191544699e-06	0.3822535951075894	4.389582655559451e-06	0.23071646437620472
GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	23	3	2.79370049898707	7.517620880043708e-06	0.39512615345509733	0.0002868739935895	1.0
GOBP_CELL_PART_MORPHOGENESIS	633	17	1.1527222294633486	8.133461009454191e-06	0.4274947106569123	0.0016364388933095	1.0
GOBP_REGULATION_OF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT	313	11	1.4103679281108288	8.454292911721795e-06	0.44435763544009754	7.672802282226119e-05	1.0
GOBP_RESPONSE_TO_COCAINE	46	4	2.3440476750275776	9.30763155342962e-06	0.4892091144482608	0.0001266197628854	1.0
GOBP_REGULATION_OF_MUSCLE_ADAPTATION	74	5	2.0751244338713186	9.84414148593495e-06	0.5174080765007409	6.2450663345711685e-06	0.3282406865450606
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	24	3	2.7448575796805907	1.0161602003424442e-05	0.5340938012999887	0.0001111485361233	1.0
GOCC_PLASMA_MEMBRANE_RAFT	107	6	1.8805689700013624	1.0703138331827634e-05	0.5625569507208603	4.318537810141167e-06	0.22698234730101977
GOBP_CHEMICAL_HOMEOSTASIS	953	22	1.0119819762388913	1.1113561216477962e-05	0.5841287775380817	1.6110215668636446e-05	0.8467529355435316
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_BINDING	8	2	3.587215800337433	1.2168663415951685e-05	0.6395849491424205	8.262313015069192e-06	0.43426717207203674
GOCC_PHOTORECEPTOR_RIBBON_SYNAPSE	8	2	3.5872158003374333	1.2168663415951729e-05	0.6395849491424229	0.0004400548387726	1.0
GOBP_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	8	2	3.5872158003374333	1.2168663415951729e-05	0.6395849491424229	0.0001800582379717	1.0
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	1025	23	0.9854698800890273	1.2849794502750008e-05	0.6753851990645404	0.0010390144104504	1.0
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	274	10	1.4455624856949862	1.289261482405175e-05	0.67763583515216	0.0001967317973318	1.0
GOBP_CELL_MORPHOGENESIS	897	21	1.0229675567914145	1.342810979150028e-05	0.7057814506412547	0.0008859237259285	1.0
GOBP_CELL_PROJECTION_ORGANIZATION	1442	29	0.8901628689595665	1.403361616913353e-05	0.7376068658496584	0.0017342045761397	1.0
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING	276	10	1.4379083910637276	1.4288107497055622e-05	0.7509829300452435	3.6759082395791285e-05	1.0
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	77	5	2.032406135471336	1.4542130885872326e-05	0.7643343993614494	3.919474684684542e-05	1.0
GOCC_CAVEOLA	77	5	2.0324061354713354	1.4542130885872413e-05	0.7643343993614541	9.520905447862294e-06	0.5004187903396422
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	77	5	2.0324061354713354	1.4542130885872413e-05	0.7643343993614541	2.826630120823486e-05	1.0
GOCC_PERIKARYON	148	7	1.7048239417530244	1.574846701525614e-05	0.8277394263218628	0.0006658132132294	1.0
GOBP_STARTLE_RESPONSE	26	3	2.6537802828507298	1.784453953418665e-05	0.9379089979168503	0.0003628946039143	1.0
GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	26	3	2.6537802828507298	1.784453953418665e-05	0.9379089979168503	0.0003628946039143	1.0
GOCC_T_TUBULE	50	4	2.252864614336385	1.9020274471886555e-05	0.9997056262423574	0.0002669971028991	1.0
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	604	16	1.1339109662828102	1.9409415428223444e-05	1.0	0.0018767744069739	1.0
GOBP_SYNAPTIC_VESICLE_BUDDING	9	2	3.4330124043078407	2.0202442113040985e-05	1.0	0.0002008987227225	1.0
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	9	2	3.4330124043078407	2.0202442113040985e-05	1.0	0.0004863612358779	1.0
GOBP_NEGATIVE_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	9	2	3.4330124043078407	2.0202442113040985e-05	1.0	1.0351389587680677e-05	0.5440690367284964
GOCC_G_PROTEIN_COUPLED_RECEPTOR_COMPLEX	9	2	3.4330124043078407	2.0202442113040985e-05	1.0	2.805760148539707e-05	1.0
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	9	2	3.433012404307841	2.0202442113041093e-05	1.0	0.0003211855974784	1.0
GOCC_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	9	2	3.4330124043078403	2.0202442113041168e-05	1.0	0.0003211855974784	1.0
GOCC_PRESYNAPTIC_ACTIVE_ZONE	80	5	1.9914254317852933	2.1048123430857117e-05	1.0	0.0011072726899046	1.0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	152	7	1.6766376965701149	2.14508351394241e-05	1.0	0.0011328550331876	1.0
GOBP_SYNAPTIC_VESICLE_LOCALIZATION	51	4	2.2313055815182707	2.248134308407212e-05	1.0	0.0005825686840792	1.0
GOBP_PRESYNAPSE_ORGANIZATION	51	4	2.2313055815182703	2.248134308407229e-05	1.0	0.0003820747777531	1.0
GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	27	3	2.6111679049442573	2.3221800702289577e-05	1.0	0.0004859257269352	1.0
