ontology	genes_in_set	overlapping_genes	Beta	P	P_bonf_adj	cond_P	cond_P_bonf_adj
GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS	19	2	3.6731212686047	1.3115247556024092e-06	0.06893374115446263	1.9678524527000784e-06	0.10343032491391613
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	57	3	2.938573859714042	1.3479975991701123e-06	0.07085075381238111	1.3921584184390124e-06	0.07317184647315449
GOCC_DISTAL_AXON	267	6	2.1003130775479866	1.3942042618987829e-06	0.07327937600540003	2.999768622453557e-05	1.0
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	58	3	2.9201721986581672	1.5516246041337605e-06	0.08155338919327045	1.0074501630947824e-06	0.052951580572261764
GOBP_REGULATION_OF_HEART_GROWTH	58	3	2.920172198658166	1.5516246041337886e-06	0.08155338919327193	1.1617118777881987e-06	0.06105957629654772
GOBP_EMBRYONIC_MORPHOGENESIS	591	9	1.7449055736100951	1.6954181194225537e-06	0.08911117635684943	1.4430695435908997e-06	0.07584773521113769
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	59	3	2.902101168009065	1.7807383202097743e-06	0.09359560611022574	2.3567155547518784e-05	1.0
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	20	2	3.615910434247346	1.786356451092237e-06	0.09389089506940798	9.004251921496398e-07	0.04732634809938507
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	60	3	2.8843490630042	2.0378567647999645e-06	0.10710975155788614	5.972130472359279e-07	0.03138951776272037
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	604	9	1.722112121913831	2.302924482822663e-06	0.12104171081715917	3.376270289620684e-05	1.0
GOBP_VESICLE_TARGETING	62	3	2.849757822843838	2.6470825542553644e-06	0.13913065905166194	8.93433726984598e-06	0.4695887669031047
GOBP_OSSIFICATION	386	7	1.8942108457299829	3.06614358623276e-06	0.16115650689239386	1.423093603252071e-06	0.07479779978692885
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH	22	2	3.510445069310257	3.169273072603519e-06	0.16657699269604098	3.439548332673938e-06	0.18078266036534216
GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY	22	2	3.510445069310256	3.169273072603549e-06	0.16657699269604254	3.224875046074354e-05	1.0
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	22	2	3.510445069310256	3.169273072603549e-06	0.16657699269604254	3.439548332673938e-06	0.18078266036534216
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1190	13	1.459089115512065	3.763153417674509e-06	0.19779134363297218	7.068384101724836e-06	0.3715142683866574
GOCC_AXONAL_GROWTH_CONE	23	2	3.4616024763784066	4.137161794523139e-06	0.21744922392013616	3.59029225779486e-05	1.0
GOCC_GLUTAMATERGIC_SYNAPSE	396	7	1.867633233637688	4.188309278609047e-06	0.22013753568369152	0.0001050305837945	1.0
GOCC_POSTSYNAPSE	634	9	1.671298852047582	4.500438489636494e-06	0.2365430470152941	0.0001595699169349	1.0
GOBP_NEURON_DEVELOPMENT	1055	12	1.4858589569656344	4.83337328109523e-06	0.2540420996543653	9.45934744101787e-05	1.0
GOBP_NEURON_FATE_COMMITMENT	67	3	2.768149474863484	4.872736408141585e-06	0.25611102561192167	6.812656733796278e-06	0.35807323792833234
GOBP_TISSUE_MIGRATION	300	6	1.979499937155296	5.27824502269839e-06	0.2774245583930274	3.691263824406726e-06	0.19401282661081753
GOBP_MELANOCYTE_DIFFERENTIATION	24	2	3.4150300292321543	5.335462816660235e-06	0.28043192564366193	7.979718228172519e-06	0.4194139900727476
GOBP_LIVER_MORPHOGENESIS	24	2	3.4150300292321543	5.335462816660235e-06	0.28043192564366193	2.1359847239196365e-06	0.11226735708921609
GOBP_ENDOTHELIAL_CELL_MIGRATION	209	5	2.148721832521162	5.484423084034496e-06	0.28826127729685314	3.068549042619033e-06	0.1612829376800564
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	932	11	1.5089264807164309	7.085404731495913e-06	0.3724088726874251	1.4897472351847824e-05	0.7830111468131217
GOBP_DENDRITE_MORPHOGENESIS	135	4	2.3540088438266813	7.399875240113145e-06	0.3889374426203469	0.0001373512665135	1.0
GOBP_METAPHASE_PLATE_CONGRESSION	71	3	2.707314636523253	7.628075185107432e-06	0.4009316317292466	5.378657064168586e-06	0.28270221529270084
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	1750	16	1.3151264374200775	7.66237167430102e-06	0.40273425520126166	2.191720290076563e-05	1.0
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	218	5	2.105073104558932	8.386163378332135e-06	0.440776747165137	7.396778862748427e-06	0.3887746970260573
GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	26	2	3.3279137809719197	8.585380131666302e-06	0.4512475797203808	1.3364877503952508e-05	0.7024579616077439
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	219	5	2.1003362905474643	8.777978375407331e-06	0.4613705434114094	7.987523776982817e-06	0.41982424971821686
GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	27	2	3.2870393466918184	1.0728300792577536e-05	0.5638794896578754	7.42089131198084e-05	1.0
GOCC_HISTONE_DEACETYLASE_COMPLEX	76	3	2.6361000677374102	1.27908697866786e-05	0.6722881159878272	8.50273510217046e-05	1.0
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	28	2	3.247766191028629	1.3284406372274203e-05	0.6982283989267322	0.0001237658308867	1.0
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	145	4	2.2799187948355533	1.3924157298171835e-05	0.7318537075919117	8.643214078079944e-05	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	329	6	1.883883637119743	1.4445834650302004e-05	0.7592730692198734	0.0001037853521167	1.0
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	29	2	3.209973417785512	1.6309945350841237e-05	0.8572507276402155	8.6935404040123e-06	0.4569324836348865
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	79	3	2.595668435746021	1.7086673422548457e-05	0.8980755550891469	1.3164220096395314e-05	0.6919114082665376
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1311	13	1.3544570556343352	1.7535686724916635e-05	0.9216756942616182	2.3708992374378786e-05	1.0
GOBP_SYNAPSE_ORGANIZATION	448	7	1.7393838250716	1.7887019780154206e-05	0.9401417596449051	0.0002575882558877	1.0
GOBP_HEART_GROWTH	80	3	2.5825437710315486	1.8758946959551e-05	0.9859702521940007	1.695444468278104e-05	0.8911256125269715
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	1002	11	1.4318126769364348	2.016709531876009e-05	1.0	1.2873975634501128e-05	0.6766561593493793
GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH	31	2	3.1384095550305875	2.401588570442312e-05	1.0	1.7707124948417462e-05	0.9306864872888219
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY	32	2	3.104455549841818	2.8830361898629947e-05	1.0	0.0001933127795695	1.0
GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS	32	2	3.104455549841818	2.8830361898629947e-05	1.0	2.924487886994721e-05	1.0
GOBP_CHROMOSOME_LOCALIZATION	86	3	2.507193028127993	3.186888563203754e-05	1.0	2.928125456431178e-05	1.0
GOBP_REGULATION_OF_ORGAN_GROWTH	86	3	2.507193028127993	3.186888563203754e-05	1.0	1.907837329844057e-05	1.0
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	1541	14	1.2751119556396897	3.310860367220853e-05	1.0	7.578657160338738e-05	1.0
GOBP_POSITIVE_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	3	1	5.103434487019422	3.4260975474128686e-05	1.0	4.182101364164792e-05	1.0
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	87	3	2.4951642345721243	3.464831557089306e-05	1.0	9.717980542247897e-06	0.5107770573005495
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	88	3	2.4832771716488	3.762286409326168e-05	1.0	8.66508304207848e-05	1.0
GOBP_CELL_MORPHOGENESIS	897	10	1.432481227077807	3.989577534651001e-05	1.0	0.000271820288593	1.0
GOBP_CELL_MOTILITY	1560	14	1.261663872983673	4.002181076579211e-05	1.0	3.000335705148627e-05	1.0
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	34	2	3.0398121134232454	4.074967399004583e-05	1.0	3.711160411963171e-05	1.0
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	34	2	3.0398121134232454	4.074967399004583e-05	1.0	5.140464113178653e-05	1.0
GOBP_INTERLEUKIN_21_PRODUCTION	2	1	5.796634044167042	4.479756085556295e-05	1.0	1.480984319469154e-05	0.7784053583129874
GOBP_TELENCEPHALON_DEVELOPMENT	260	5	1.922874788876778	4.570903034683829e-05	1.0	0.0002423319258563	1.0
GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE	91	3	2.4484337812260133	4.782106001881284e-05	1.0	0.0004622262133045	1.0
GOBP_PIGMENT_CELL_DIFFERENTIATION	35	2	3.00898799298799	4.801413133464173e-05	1.0	6.655635903568195e-05	1.0
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	1233	12	1.3183800471576157	4.923114509403218e-05	1.0	6.799778436730347e-05	1.0
GOCC_MITOTIC_SPINDLE	169	4	2.121466118593053	5.107100567926407e-05	1.0	0.0001023399472977	1.0
GOBP_REGULATION_OF_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	4	1	4.697916999580132	5.291039590539707e-05	1.0	0.0003243276470676	1.0
GOBP_C_5_METHYLATION_OF_CYTOSINE	4	1	4.697916999580132	5.291039590539707e-05	1.0	0.0001073303640413	1.0
GOBP_REGULATION_OF_ARTERY_MORPHOGENESIS	4	1	4.697916999580132	5.291039590539707e-05	1.0	4.689854659203816e-05	1.0
GOBP_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	4	1	4.697916999580132	5.291039590539707e-05	1.0	4.6898546592038406e-05	1.0
GOBP_REGULATION_PROTEIN_CATABOLIC_PROCESS_AT_SYNAPSE	4	1	4.697916999580132	5.291039590539707e-05	1.0	0.0001073303640413	1.0
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	93	3	2.425855689909506	5.579169254150272e-05	1.0	0.0003863301932578	1.0
GOCC_SPINDLE_MIDZONE	36	2	2.979082565317432	5.62617678559749e-05	1.0	9.767821761437014e-05	1.0
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	94	3	2.4147532318374663	6.0163250389676495e-05	1.0	3.6577726200592525e-05	1.0
GOBP_BONE_MORPHOGENESIS	94	3	2.414753231837466	6.016325038967731e-05	1.0	5.768244035465306e-05	1.0
GOBP_EMBRYO_DEVELOPMENT	1086	11	1.345800357055535	6.11473089873069e-05	1.0	7.327811016404555e-05	1.0
GOCC_SYNAPTIC_MEMBRANE	379	6	1.737290303440392	6.230720239228143e-05	1.0	0.0010236100877217	1.0
GOBP_RESPONSE_TO_ALKALOID	95	3	2.4037715366506096	6.480851719643841e-05	1.0	0.0001360703240311	1.0
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	37	2	2.950042561170632	6.55826174712387e-05	1.0	1.863316462187728e-05	0.9793591325258698
GOBP_MAINTENANCE_OF_CELL_NUMBER	175	4	2.085431011788808	6.793321702115729e-05	1.0	0.0001125079828943	1.0
GOBP_FOREBRAIN_DEVELOPMENT	386	6	1.7183234887913588	7.472880662310489e-05	1.0	0.0002982669135582	1.0
GOCC_MITOTIC_SPINDLE_POLE	38	2	2.9218192141774177	7.6070638929318e-05	1.0	0.000117343994563	1.0
GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	98	3	2.3715253315169647	8.051419526724474e-05	1.0	0.0011438711480989	1.0
GOBP_MITOTIC_NUCLEAR_DIVISION	277	5	1.8574334769925676	8.148777078893817e-05	1.0	9.941324481054504e-05	1.0
GOCC_SPINDLE	391	6	1.7049841918735744	8.483469797059254e-05	1.0	0.0002475898567279	1.0
GOBP_POSITIVE_REGULATION_OF_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1828	15	1.1784852674830837	8.558029014829979e-05	1.0	0.0001929917696137	1.0
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	99	3	2.361001395915252	8.63836464816316e-05	1.0	6.941665726423054e-05	1.0
GOBP_POSTSYNAPSE_ASSEMBLY	39	2	2.89436776720954	8.782360705491942e-05	1.0	0.0005761050489622	1.0
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	39	2	2.894367767209539	8.782360705492017e-05	1.0	9.853576456683202e-05	1.0
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	39	2	2.894367767209539	8.782360705492017e-05	1.0	6.43961296079209e-05	1.0
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	5	1	4.410182545053486	8.944222164817139e-05	1.0	6.364035378527925e-05	1.0
GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS	5	1	4.410182545053485	8.944222164817181e-05	1.0	6.364035378527925e-05	1.0
GOBP_B_1_B_CELL_DIFFERENTIATION	5	1	4.410182545053486	8.944222164817181e-05	1.0	6.364035378527925e-05	1.0
GOCC_POLAR_MICROTUBULE	5	1	4.410182545053486	8.944222164817181e-05	1.0	0.0001315848358159	1.0
GOBP_DEPHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN	5	1	4.410182545053486	8.944222164817181e-05	1.0	0.0002321323955543	1.0
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	5	1	4.410182545053485	8.944222164817207e-05	1.0	0.0002321323955543	1.0
GOBP_DNA_METHYLATION_ON_CYTOSINE	5	1	4.410182545053484	8.944222164817234e-05	1.0	0.0002321323955543	1.0
GOBP_POSITIVE_REGULATION_OF_MELANOCYTE_DIFFERENTIATION	5	1	4.410182545053484	8.944222164817234e-05	1.0	6.364035378527925e-05	1.0
GOBP_HINDBRAIN_MATURATION	5	1	4.410182545053484	8.944222164817234e-05	1.0	0.0003696819477146	1.0
GOCC_CCR4_NOT_CORE_COMPLEX	5	1	4.410182545053484	8.944222164817234e-05	1.0	0.0002321323955543	1.0
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS_BY_VEGF_ACTIVATED_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	5	1	4.410182545053484	8.944222164817234e-05	1.0	2.366987200510068e-05	1.0
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	100	3	2.350585970374628	9.259320712140848e-05	1.0	0.0003646285377444	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	102	3	2.3300718134201017	0.0001060902688386	1.0	0.000318892520286	1.0
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	186	4	2.0225064090164437	0.0001107662036992	1.0	0.0003072484000498	1.0
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	291	5	1.8064996452698845	0.0001263362671047	1.0	8.548901123468192e-05	1.0
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	191	4	1.99514006188076	0.0001364988821676	1.0	0.0001834900859295	1.0
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	106	3	2.290252071417572	0.0001378187537354	1.0	5.637138593027464e-05	1.0
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	106	3	2.290252071417572	0.0001378187537354	1.0	0.0002996680882628	1.0
GOBP_POSITIVE_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	6	1	4.186986608920376	0.0001476845790437	1.0	9.027891541256264e-05	1.0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	6	1	4.186986608920376	0.0001476845790437	1.0	9.02789154125624e-05	1.0
GOBP_NEUROBLAST_DIFFERENTIATION	6	1	4.186986608920376	0.0001476845790437	1.0	0.0001708978308977	1.0
GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL	6	1	4.186986608920376	0.0001476845790437	1.0	0.0002862785281782	1.0
GOBP_REGULATION_OF_AMACRINE_CELL_DIFFERENTIATION	6	1	4.186986608920376	0.0001476845790437	1.0	0.0001708978308977	1.0
GOBP_POSITIVE_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	6	1	4.186986608920376	0.0001476845790437	1.0	0.0004411682630395	1.0
GOBP_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE	6	1	4.186986608920376	0.0001476845790437	1.0	9.027891541256264e-05	1.0
GOBP_POSITIVE_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY	6	1	4.186986608920376	0.0001476845790437	1.0	0.0002862785281782	1.0
GOCC_INTERPHOTORECEPTOR_MATRIX	6	1	4.186986608920376	0.0001476845790437	1.0	9.027891541256292e-05	1.0
GOBP_REGULATION_OF_TRANSLATION_AT_SYNAPSE	6	1	4.186986608920376	0.0001476845790437	1.0	0.0004411682630395	1.0
GOBP_T_FOLLICULAR_HELPER_CELL_DIFFERENTIATION	6	1	4.186986608920376	0.0001476845790437	1.0	0.0001708978308977	1.0
GOBP_REGULATION_OF_MELANOCYTE_DIFFERENTIATION	6	1	4.186986608920376	0.0001476845790437	1.0	0.0001708978308977	1.0
GOBP_NEGATIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	6	1	4.186986608920376	0.0001476845790437	1.0	9.027891541256292e-05	1.0
GOBP_NEGATIVE_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION	6	1	4.186986608920376	0.0001476845790437	1.0	0.0002862785281782	1.0
GOBP_PROTEIN_LOCALIZATION_TO_ADHERENS_JUNCTION	6	1	4.186986608920376	0.0001476845790437	1.0	9.027891541256292e-05	1.0
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY	6	1	4.186986608920375	0.0001476845790437	1.0	0.0004411682630395	1.0
GOBP_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	6	1	4.186986608920375	0.0001476845790437	1.0	3.93935053535911e-05	1.0
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING	6	1	4.186986608920375	0.0001476845790437	1.0	0.0004411682630395	1.0
GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	43	2	2.7915036944921723	0.0001495671512408	1.0	0.0002823223779194	1.0
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	43	2	2.7915036944921723	0.0001495671512408	1.0	0.0003135951790586	1.0
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	416	6	1.6407332175995788	0.0001544544908407	1.0	0.0001304217442934	1.0
GOBP_METENCEPHALON_DEVELOPMENT	108	3	2.2709153909008517	0.0001563040198494	1.0	0.0005534800849223	1.0
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	44	2	2.767353656362779	0.000169236310849	1.0	8.057434228364414e-05	1.0
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	44	2	2.767353656362779	0.000169236310849	1.0	0.0010557447927574	1.0
GOBP_BLASTOCYST_FORMATION	44	2	2.7673536563627783	0.000169236310849	1.0	0.0001544156264447	1.0
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1012	10	1.304236643836338	0.0001823524945342	1.0	0.0006447056310084	1.0
GOBP_GLIOGENESIS	305	5	1.7579643401566305	0.0001900638997804	1.0	0.0005429207383977	1.0
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	45	2	2.743770669647269	0.0001908300430428	1.0	0.0001159107708691	1.0
GOBP_CELL_JUNCTION_ASSEMBLY	426	6	1.6161003054423908	0.0001933396082834	1.0	0.0006132226643109	1.0
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	427	6	1.6136686312126305	0.0001976423406334	1.0	0.001656846595335	1.0
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	112	3	2.2333171883697185	0.0001991919907832	1.0	9.997874736575584e-05	1.0
GOBP_BONE_MINERALIZATION	113	3	2.2241320302561465	0.0002112506560231	1.0	0.0001521944384534	1.0
GOBP_RESPONSE_TO_COCAINE	46	2	2.7207286593619813	0.0002144691190978	1.0	0.0006697801846469	1.0
GOCC_MYELIN_SHEATH	46	2	2.720728659361981	0.0002144691190978	1.0	0.0006142640377483	1.0
