symbol	phenotype	FLAMES_scaled	FLAMES_scaled_with_path	XGB_scaled	weighted_cS2G_score	Overall L2G score	L2G_best	FLAMES_causal	FLAMES_causal_path	FLAMES_raw_path	rel_PoPS_Score	rel_PoPS_path	rel_weighted_distance	rel_MAGMA_Z	TP	filename
CDC42	SAIGE_594_1	0.016422953583534024	0.016990222099336576	0.037156764	0.0	0.0099953971803188	0	0	0	0.008132140966165474	0.09391912775462873	0.11179148150105556	0.11985535422366292	0.2987180644578857	0	SAIGE_594_1-1_21577881_A_C-credset-intersection.cred1
ACOT11	GCST002222	0.009464717749715156	0.00830260258574863	0.027228858	0.0	0.0100412806496024	0	0	0	0.008646265715834763	0.13138000670650468	0.056401929216739324	0.36027901260185635	0.0	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
FAM151A	GCST002222	0.006262789730153316	0.0059116342811271535	0.0213108	0.0	0.0097589055076241	0	0	0	0.006156329931677007	0.04733626061351799	0.014090780947159912	0.3353211119003344	0.07587834748328574	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
MROH7-TTC4	GCST002222	0.006912335313357478	0.00632385685370912	0.020961542	0.0	0.0097589055076241	0	0	0	0.0065856153105444196	0.10347596165222643	0.05143452720284025	0.5248709087861835	0.24499808450425736	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
MROH7	GCST002222	0.006037945513334934	0.00616836893240749	0.022903826	0.0	0.0097589055076241	0	0	0	0.006423691399422342	0.0	0.001659979224680604	0.47372604729487067	0.2781262744225707	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
TTC4	GCST002222	0.008686440760013556	0.007816415331691874	0.025216002	0.0	0.0104805473238229	0	0	0	0.008139954093327092	0.12650277276021737	0.06418065724373849	0.5254279762807365	0.26379465885638725	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
PARS2	GCST002222	0.007325415676864347	0.006669680988953514	0.023396106	0.0	0.0100230341777205	0	0	0	0.006945753873529991	0.07741386145800404	0.02589258345677186	0.5603157247863112	0.14143896983403156	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
TTC22	GCST002222	0.008529135848638583	0.007582869495507337	0.024015758	0.0	0.012108732946217	0	0	0	0.007896741277150099	0.14318975663180233	0.07304807791081452	0.6189801993631234	0.19855905288004055	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
C1orf177	GCST002222	0.010334393602703362	0.009722040014795978	0.033157613	0.0	0.0126633811742067	0	0	0	0.010124456807337924	0.07517793606782021	0.03839349369800777	0.684399715879616	0.26818546942003735	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
DHCR24	GCST002222	0.014544142309847363	0.01097979614796852	0.029136533	0.0	0.0197867546230554	0	0	0	0.0114342742556399	0.36851246082022854	0.16698354355195744	0.7561736326706519	0.21840606038136906	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
TMEM61	GCST002222	0.014736824011601207	0.012889069458263952	0.041859664	0.0	0.021291147917509	0	0	0	0.013422576621611478	0.1383486550668417	0.06100261358555285	0.9238924492613668	0.44613749552021165	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
BSND	GCST002222	0.012766435920878824	0.012311451948062381	0.04401579	0.0	0.0245418883860111	0	0	0	0.012821050241932141	0.04133417399712165	0.01763407477514806	0.9535654713924293	0.37061753111135826	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
PCSK9	GCST002222	0.8634751225089682	0.8785905056343664	0.60418594	0.931	0.7637678384780884	1	1	1	0.9149573147296906	1.0	1.0	1.0	1.0	1	GCST002222-1_55039974_G_T-credset-intersection.cred1
USP24	GCST002222	0.025142289077000564	0.021015374413107756	0.061300732	0.0	0.0189312621951103	0	0	0	0.02188524735669987	0.22923452416828663	0.11468304063519784	0.9578847397026313	0.9700935503404641	0	GCST002222-1_55039974_G_T-credset-intersection.cred1
ATP1B1	NEALE2_6152_5	0.13743485139133904	0.1330620423095991	0.044573043	0.0	0.0116209164261817	0	0	0	0.06404947489500046	1.0	1.0	0.30029542370066414	1.0	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
NME7	NEALE2_6152_5	0.028026775930542046	0.026014467069803676	0.033963833	0.0	0.0181550607085227	0	0	0	0.01252207561655625	0.1859539684112064	0.16124305673274483	0.6949402190597775	0.5113572382504059	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
BLZF1	NEALE2_6152_5	0.030408753131433562	0.03063434086546949	0.03999314	0.0	0.0183061435818672	0	0	0	0.014745853980073985	0.13893176882261574	0.16127581218550613	0.7428740146252346	0.5294994437659628	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
CCDC181	NEALE2_6152_5	0.026903836501200467	0.025119271615816886	0.041164834	0.0	0.0319898352026939	0	0	0	0.012091172875541359	0.06149700701866301	0.04460240943501627	0.8504562207574993	0.5752085537643037	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
SLC19A2	NEALE2_6152_5	0.11602648445364198	0.12276097751761932	0.15530245	0.0	0.0597262494266033	0	0	0	0.059091052648252144	0.129324334680044	0.17960618213231894	0.8929563004430516	0.7514354646118193	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
F5	NEALE2_6152_5	0.28797033989471044	0.29257153855332446	0.16707164	0.9899999999832868	0.8176785707473755	1	1	1	0.14082944383163867	0.8374499654312225	0.8991515696737148	1.0	0.7862646912425099	1	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
SELP	NEALE2_6152_5	0.04402023809569739	0.04838937477130691	0.042887818	0.0	0.0333989150822162	0	0	0	0.023292247667357546	0.3318594623027593	0.4326194875905887	0.9345102190430017	0.24511289238979359	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
C1orf112	NEALE2_6152_5	0.07395071890587203	0.0696908513815963	0.10212568	0.0	0.0201375130563974	0	0	0	0.03354572317168434	0.11265668465043631	0.09867141281742797	0.8117810475882119	0.2520896175992993	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
SELL	NEALE2_6152_5	0.031760528059358376	0.035919153757405294	0.055842027	0.0	0.0210285782814025	0	0	0	0.017289701081558	0.0	0.06933054333633783	0.7638640279285279	0.21211964607739406	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
SELE	NEALE2_6152_5	0.08101880574862035	0.07930539366019992	0.09182608	0.0	0.0170777682214975	0	0	0	0.03817368749277547	0.2273685521441477	0.2344188771629222	0.7102264244002194	0.2701502239895988	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
METTL18	NEALE2_6152_5	0.08792782532192112	0.08282153715429251	0.15040402	0.0	0.0122175030410289	0	0	0	0.03986618477106094	0.011496517604898037	0.0	0.5929812965426535	0.0	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
SCYL3	NEALE2_6152_5	0.020461911386134703	0.019056544593950602	0.027937306	0.0	0.0093940366059541	0	0	0	0.009172876451992084	0.11868092661526333	0.09845823848254648	0.49718751939714106	0.12702535828815914	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
KIFAP3	NEALE2_6152_5	0.01642853109140737	0.01824682207665344	0.023454066	0.0	0.0092682242393493	0	0	0	0.008783116148126675	0.09550035550956067	0.17025695551669695	0.3769126629569547	0.2619087123386037	0	NEALE2_6152_5-1_169549811_T_C-credset-intersection.cred1
COL11A1	GCST007091	0.941695042352158	0.9431619374790052	0.7719846	0.273241104054781	0.7581384181976318	1	1	1	1.061301738023758	1.0	1.0	1.0	1.0	1	GCST007091-1_103107371_A_G-credset-intersection.cred1
RNPC3	GCST007091	0.02958633291551622	0.028343276520513234	0.10526166	0.0	0.0416756048798561	0	0	0	0.03189353539108258	0.10276000809482988	0.08034695257163713	0.40082250633440325	0.1546591606747068	0	GCST007091-1_103107371_A_G-credset-intersection.cred1
AMY2B	GCST007091	0.005417364662587297	0.0053962381972542765	0.023474682	0.0	0.0268922615796327	0	0	0	0.006072167196276025	0.010564749117065212	0.008259855119403763	0.35065793268267215	0.11997689930385741	0	GCST007091-1_103107371_A_G-credset-intersection.cred1
ATP1A1	GCST005527	0.011599766361314445	0.011361067038601966	0.027772384	0.0	0.0108882114291191	0	0	0	0.00531401677429676	0.0	0.0	0.5115709761723601	0.5595196373916498	0	GCST005527-1_116744732_G_A-credset-intersection.cred1
CD58	GCST005527	0.12337933794089607	0.12343409978551849	0.1098636	0.0	0.0292998198419809	0	0	0	0.05773497106845528	0.6964954547507295	0.7202968248609329	0.7533329523958462	0.9471928225976028	0	GCST005527-1_116744732_G_A-credset-intersection.cred1
IGSF3	GCST005527	0.046634783444420375	0.05146465191049054	0.10354219	0.0	0.0491502843797206	0	0	0	0.024072036773171268	0.032310582577718884	0.08868325110793782	0.8987618529200362	0.0	0	GCST005527-1_116744732_G_A-credset-intersection.cred1
CD2	GCST005527	0.05719376873510282	0.06095922843130262	0.1166235	0.0	0.6835290789604187	1	0	0	0.02851302270565532	0.0718279096616249	0.11455413838567999	1.0	0.16912688955865518	1	GCST005527-1_116744732_G_A-credset-intersection.cred1
PTGFRN	GCST005527	0.1941614891311741	0.19492843697089113	0.14985314	0.0	0.0540030412375927	0	1	1	0.09117567745452111	0.8669836633465141	0.8990244312296961	0.7659159190768481	1.0	0	GCST005527-1_116744732_G_A-credset-intersection.cred1
CD101	GCST005527	0.11071780790861539	0.10068171996355038	0.087449595	0.0	0.0153314359486103	0	0	0	0.047092790398426614	0.8377524963226731	0.7483146684489899	0.6280220622953088	0.4781149973131469	0	GCST005527-1_116744732_G_A-credset-intersection.cred1
TTF2	GCST005527	0.0865738340448922	0.08694437666527931	0.090776436	0.0	0.0137998601421713	0	0	0	0.04066729599079316	0.5293019852768563	0.5532034030810558	0.5399909176483325	0.5702147146094717	0	GCST005527-1_116744732_G_A-credset-intersection.cred1
TRIM45	GCST005527	0.04697497696031024	0.04353153208764202	0.045768384	0.0	0.0115832732990384	0	0	0	0.020361405397800847	0.6010490911342702	0.5464898403701719	0.46366758592897117	0.5595196373916498	0	GCST005527-1_116744732_G_A-credset-intersection.cred1
VTCN1	GCST005527	0.021092336390291056	0.020547714092714664	0.027772384	0.0	0.0124110961332917	0	0	0	0.00961097201443643	0.33750807011917805	0.3334935989857779	0.41475671627876204	0.5595196373916498	0	GCST005527-1_116744732_G_A-credset-intersection.cred1
L1TD1	GCST002221	0.033534702754243084	0.030059577131522016	0.04035499	0.0	0.0140452124178409	0	0	0	0.01180604528862608	0.6196228601904566	0.3486217691120907	0.338574830172527	0.14313943326075043	0	GCST002221-1_62679768_G_A-credset-intersection.cred1
KANK4	GCST002221	0.03478873594806262	0.03140527639527128	0.04035499	0.0	0.0174271762371063	0	0	0	0.012334575227127251	0.6582165454900432	0.38269230724496534	0.4925778773722291	0.3180168570116577	0	GCST002221-1_62679768_G_A-credset-intersection.cred1
USP1	GCST002221	0.1584958647455646	0.1616221181358833	0.20800203	0.0	0.019590588286519	0	0	0	0.06347787389048007	0.5339271953905347	0.3814626131611708	0.6829730159889219	1.0	0	GCST002221-1_62679768_G_A-credset-intersection.cred1
DOCK7	GCST002221	0.2771842380030731	0.26150821024962284	0.2769262	0.8992075841398923	0.6162198185920715	1	1	1	0.10270862294722755	0.8306788560213993	0.5523977371254069	1.0	1.0	1	GCST002221-1_62679768_G_A-credset-intersection.cred1
ANGPTL3	GCST002221	0.20697766103743973	0.25159367307375013	0.11496887	0.0	0.0736231133341789	0	0	0	0.09881464019417763	1.0	1.0	0.9049568638715385	0.5468752314506213	1	GCST002221-1_62679768_G_A-credset-intersection.cred1
ATG4C	GCST002221	0.1482281495643066	0.13184959555186507	0.13244246	0.0	0.03647131472826	0	0	0	0.051784570673151516	0.9775486364201218	0.6047084472826623	0.8390890218415477	1.0	0	GCST002221-1_62679768_G_A-credset-intersection.cred1
SLC35F3	GCST002221	0.008069163538061202	0.008014798713551572	0.034115918	0.0	0.0258135721087455	0	0	0	0.007606091864407062	0.0	0.0	0.5025924760334858	0.010629921259842528	0	GCST002221-1_234717659_A_G-credset-intersection.cred1
COA6	GCST002221	0.013082837039112734	0.013526088905732038	0.028696947	0.0	0.031874906271696	0	0	0	0.012836339184561492	0.3825289818674497	0.41503743437781077	0.6064915182542524	0.393494094488189	0	GCST002221-1_234717659_A_G-credset-intersection.cred1
TARBP1	GCST002221	0.026368243707805588	0.025142965019742156	0.06388913	0.0	0.0450692810118198	0	0	0	0.023860824022988936	0.30723888603924454	0.2784520787076216	0.7723830331997912	0.0	0	GCST002221-1_234717659_A_G-credset-intersection.cred1
IRF2BP2	GCST002221	0.852498482318927	0.8467548968571394	0.66485065	0.0	0.6417429447174072	1	1	1	0.8035754561424255	1.0	1.0	1.0	1.0	1	GCST002221-1_234717659_A_G-credset-intersection.cred1
TOMM20	GCST002221	0.054614486339605	0.05746595672698553	0.10199259	0.0	0.0247015319764614	0	0	0	0.054535536270231055	0.5212921635800177	0.576706748709457	0.4503123724652059	0.2172122440944882	0	GCST002221-1_234717659_A_G-credset-intersection.cred1
RBM34	GCST002221	0.008750902698794907	0.008569867700400758	0.02314363	0.0	0.0238126274198293	0	0	0	0.008132855649244203	0.2468955939049316	0.2376354740296951	0.4121842355428756	0.21777559055118112	0	GCST002221-1_234717659_A_G-credset-intersection.cred1
ARID4B	GCST002221	0.011662324438205158	0.011131719061552085	0.028696947	0.0	0.0213300287723541	0	0	0	0.010564067897023615	0.29621373043973925	0.26856038558081863	0.4113971348081307	0.22530118110236222	0	GCST002221-1_234717659_A_G-credset-intersection.cred1
AK4	NEALE2_6151_5	0.03657598379057319	0.037863521909459165	0.08918014	0.0	0.0182567127048969	0	0	0	0.015816543097566704	0.0	0.0019504238720209352	0.39351015843153514	0.05632028355082969	0	NEALE2_6151_5-1_65644601_C_T-credset-intersection.cred1
DNAJC6	NEALE2_6151_5	0.07996676222224669	0.0772045304400878	0.17071787	0.0	0.0244445037096738	0	0	0	0.032250269426943846	0.058604627293990165	0.028947449231501415	0.6656716860107695	0.2428000644433704	0	NEALE2_6151_5-1_65644601_C_T-credset-intersection.cred1
LEPR	NEALE2_6151_5	0.6385470368519123	0.6579136549544307	0.28718844	0.032661006251171	0.3527159392833709	1	1	1	0.2748270407319069	1.0	1.0	1.0	1.0	1	NEALE2_6151_5-1_65644601_C_T-credset-intersection.cred1
LEPROT	NEALE2_6151_5	0.09149087856167104	0.07999776866495692	0.13156253	0.0	0.0593551695346832	0	0	0	0.033417075115835033	0.2868767041761793	0.18103051604841436	0.6955033293583486	0.7880940873207669	0	NEALE2_6151_5-1_65644601_C_T-credset-intersection.cred1
PDE4B	NEALE2_6151_5	0.08197131582266998	0.0780739605009622	0.15819292	0.0	0.2736795544624328	0	0	0	0.03261345217737638	0.1086412234056175	0.06925755912280124	0.8508256215352309	0.3457709038182697	0	NEALE2_6151_5-1_65644601_C_T-credset-intersection.cred1
PMF1-BGLAP	GCST002223	0.00869568007386291	0.008649629824535822	0.009751762	0.0	0.0104397889226675	0	0	0	0.009067045344636258	0.29064866103944914	0.3123059111742731	0.326423410105141	0.34425745012724734	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
PMF1	GCST002223	0.009260784872835255	0.008594174425210554	0.012091698	0.0	0.0095894457772374	0	0	0	0.009008913767853536	0.19144076059631146	0.16831074177135855	0.3260793876676937	0.3696560216730974	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
BGLAP	GCST002223	0.0063613628525597335	0.006732181688160152	0.009751762	0.0	0.0096430284902453	0	0	0	0.0070570646227803985	0.10191044132690102	0.1516467432881469	0.32640821232677986	0.34425745012724734	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
PAQR6	GCST002223	0.01125879281575122	0.011168853660843433	0.011250687	0.0	0.0089496113359928	0	0	0	0.011707842375313282	0.37660488417444443	0.3987082395361715	0.3329971400544357	0.31805270503242755	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
SMG5	GCST002223	0.013260037219547294	0.012957484386679395	0.011250687	0.0	0.0097822863608598	0	0	0	0.013582789190951676	0.5168553025906629	0.5286074853716826	0.38099310573508893	0.2591889007470651	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
TMEM79	GCST002223	0.009256420077117779	0.009356228526177995	0.012091698	0.0	0.0089496113359928	0	0	0	0.009807743223992558	0.19115614432079414	0.2198055531351475	0.39530112325398253	0.35075757326984647	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
C1orf85	GCST002223	0.012337839576545143	0.01275803356508984	0.012091698	0.0	0.0096117174252867	0	0	0	0.013373713232782044	0.3920869776474397	0.4496780888734567	0.39873720277981184	0.44142188654461867	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
VHLL	GCST002223	0.007243793882531666	0.007215408115101041	0.009751762	0.0	0.0089496113359928	0	0	0	0.007563610684713716	0.17325826843844014	0.19213532502836797	0.4042153110708907	0.34425745012724734	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
CCT3	GCST002223	0.009085374940697402	0.008832153911820287	0.011250687	0.0	0.0088270436972379	0	0	0	0.009258377714861177	0.22428827273763371	0.22900549959065153	0.4984912750936045	0.30366143994745914	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
TSACC	GCST002223	0.011598033868105585	0.011343906788391284	0.012091698	0.0	0.0089496113359928	0	0	0	0.011891343250772068	0.3438462958362981	0.3541203175713298	0.46964589176418575	0.4036187505130942	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
RHBG	GCST002223	0.007477211120715761	0.006953994174147987	0.012091698	0.0	0.0089496113359928	0	0	0	0.007289581378902516	0.07513885486742494	0.05747770204701916	0.5224581715691016	0.37354404400295543	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
MEF2D	GCST002223	0.01429621804877619	0.01422331425809839	0.012678724	0.0	0.0105892214924097	0	0	0	0.014909705726754645	0.47662572781481416	0.5041925240330011	0.6821854405283301	0.2693194319021427	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
IQGAP3	GCST002223	0.02225874079280147	0.021549328599013047	0.020609174	0.0	0.0147979501634836	0	0	0	0.02258926029406162	0.4391460006835234	0.4419252089229483	0.7813523259508973	0.47832197684919137	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
TTC24	GCST002223	0.011498196191674907	0.011613838922025273	0.015382154	0.0	0.0142233949154615	0	0	0	0.012174301821865038	0.17695096176496858	0.20448321552467985	0.8009243012475994	0.284728675806584	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
APOA1BP	GCST002223	0.009973353659136958	0.009624081941957553	0.019066663	0.0	0.0147776929661631	0	0	0	0.010088522762060164	0.0	0.0	0.8113264897276834	0.013020277481323362	1	GCST002223-1_156730859_T_G-credset-intersection.cred1
GPATCH4	GCST002223	0.014909199976084654	0.014804124419679316	0.015382154	0.0	0.0127515019848942	0	0	0	0.015518544738193193	0.3517939142185415	0.37394718990479997	0.8212699816245044	0.0705853378211969	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
HAPLN2	GCST002223	0.013505565310542889	0.013073331174232821	0.015382154	0.0	0.0179404839873313	0	0	0	0.01370422653533349	0.2798457005914473	0.2820096180983079	0.8547451608892082	0.24462687792463672	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
BCAN	GCST002223	0.0289509094464415	0.027415353161669778	0.02209912	0.0	0.0163229461759328	0	0	0	0.028738368612140762	0.6204991675483489	0.6012108102739621	0.9014534602578096	0.4819210245464247	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
NES	GCST002223	0.029375240441716164	0.02841028304058643	0.02209912	0.0	0.0188690647482872	0	0	0	0.029781312010860705	0.6356387125969941	0.637996800439219	0.9261360339324942	0.4716443641737132	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
CRABP2	GCST002223	0.017448376648848542	0.026711151828269046	0.022743981	0.0	0.0328693501651287	0	0	0	0.02800018379368925	0.1924539304432333	0.5471725160638985	0.9654001851365728	0.5871767506772844	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
ISG20L2	GCST002223	0.04959152074778661	0.049981646851584106	0.045779467	0.0	0.282718688249588	0	0	0	0.05239367089645702	0.4416923658304361	0.4796527133323292	0.9971538705978253	0.7312043346194894	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
RRNAD1	GCST002223	0.13531569707529234	0.13383580155777694	0.10271595	0.998560889764076	0.5933618545532227	1	0	0	0.1402944757263326	0.6262783939781272	0.6522023721229355	1.0	1.0	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
MRPL24	GCST002223	0.03286370467272102	0.0321235868210064	0.02822987	0.0	0.0245831031352281	0	0	0	0.033673813128072834	0.5054608082368192	0.5173505066514247	0.9910968651128089	0.4721008127411543	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
HDGF	GCST002223	0.14705182339431833	0.14872650815142782	0.16778277	0.0	0.0787286162376403	0	1	1	0.15590378093790588	0.2786153161773794	0.3118498198463372	0.9844595808176405	0.8076348411460471	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
PRCC	GCST002223	0.06423110542979046	0.06416963537742117	0.06252437	0.0	0.0181046873331069	0	0	0	0.06726634613488518	0.3975596615295351	0.4261520212252748	0.9727116981444894	0.6605533207454232	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
SH2D2A	GCST002223	0.011776780371429445	0.011238714030537132	0.021212297	0.0	0.0193731747567653	0	0	0	0.011781074080329029	0.02531640278479009	0.020476937194934212	0.895848243274983	0.5899351448977916	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
NTRK1	GCST002223	0.044350975149163904	0.04267622102850362	0.040623754	0.0	0.0202291291207075	0	0	0	0.044735698411686314	0.44837839329975826	0.4459333854797619	0.8828651957059368	0.6869879320252853	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
INSRR	GCST002223	0.03634605116036161	0.03953809709706375	0.040623754	0.0	0.0164323393255472	0	0	0	0.041446134284590215	0.29301087873403453	0.38281512739026574	0.8491219828955913	0.6827846646416551	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
PEAR1	GCST002223	0.024837470123964644	0.023250492427817234	0.020383425	0.0	0.0154735660180449	0	0	0	0.024372519218122033	0.5483269839004512	0.5195793385430199	0.7750189972229514	0.23829406452672192	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
LRRC71	GCST002223	0.015936279857176307	0.016398440078016108	0.020383425	0.0	0.0128810638561844	0	0	0	0.017189799191973134	0.20401352763927066	0.24491106902036927	0.7377816770057614	0.29673097446843444	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
ARHGEF11	GCST002223	0.013046259184643673	0.012934875986716297	0.013045955	0.0	0.0109079703688621	0	0	0	0.013559089750421447	0.3760551627352989	0.3976943590305198	0.7181765429199077	0.15650603398735735	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
ETV3L	GCST002223	0.009464287053224142	0.009345351997479018	0.012091698	0.0	0.0089496113359928	0	0	0	0.009796341813654035	0.20471057425578051	0.21907058582029978	0.5009809475124	0.3772596666940317	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
ETV3	GCST002223	0.012847403538184388	0.012539516059272901	0.011250687	0.0	0.0093523291870951	0	0	0	0.013144650466625421	0.48793727216792493	0.49825254973408956	0.46071097970405783	0.3285572613085953	0	GCST002223-1_156730859_T_G-credset-intersection.cred1
URB2	GCST002223	0.09854804727788019	0.09821280001903669	0.13943624	0.0	0.0160482916980981	0	0	0	0.04619386991119365	0.37105345479856505	0.3555441099037754	0.3225830491149844	0.19797660876798728	0	GCST002223-1_230159944_G_A-credset-intersection.cred1
GALNT2	GCST002223	0.6081993279311445	0.6183712119482354	0.30154726	0.35176603211741	0.8442267179489136	1	1	1	0.29084762185811996	1.0	1.0	1.0	1.0	1	GCST002223-1_230159944_G_A-credset-intersection.cred1
PGBD5	GCST002223	0.024599595953619994	0.023648597450975337	0.045746513	0.0	0.0322418324649333	0	0	0	0.011122992461479516	0.18368160911271925	0.15120985376187923	0.7869816027508902	0.16011943930571249	0	GCST002223-1_230159944_G_A-credset-intersection.cred1
COG2	GCST002223	0.018948528315460393	0.018318360298674896	0.0359607	0.0	0.0164565406739711	0	0	0	0.008615943669861193	0.17169383600494348	0.14297877530356337	0.3550643360331276	0.2524316203766932	0	GCST002223-1_230159944_G_A-credset-intersection.cred1
CENPF	NEALE2_20002_1065	0.22581682105858694	0.17454238495244276	0.23009774	0.0	0.0180323030799627	0	0	0	0.024794264018970003	0.18128023171382218	0.01345423531282723	0.19264147830957828	0.052117372744803714	0	NEALE2_20002_1065-1_215131342_TATA_T-credset-intersection.cred1
KCNK2	NEALE2_20002_1065	0.37800274023104874	0.4073077868583501	0.5544667	0.009291387459482	0.7179746627807617	1	1	1	0.05785928046703338	0.0	0.0	1.0	1.0	1	NEALE2_20002_1065-1_215131342_TATA_T-credset-intersection.cred1
